11,3
5444,1
1272,1,2
407,1,2,3
1523,1,2,4
380,1,2,5
952,1,2,6
195,1,2,7
282,1,2,8
87,1,2,9
21,1,2,10
132,1,3
178,1,3,2
124,1,3,4
139,1,3,5
122,1,3,6
70,1,3,7
72,1,3,8
58,1,3,9
3,1,3,10
1001,1,4
1280,1,4,2
185,1,4,3
266,1,4,5
251,1,4,6
145,1,4,7
358,1,4,8
96,1,4,9
9,1,4,10
1,1,4,11
185,1,5
207,1,5,2
146,1,5,3
185,1,5,4
153,1,5,6
45,1,5,7
71,1,5,8
45,1,5,9
3,1,5,10
243,1,6
333,1,6,2
172,1,6,3
219,1,6,4
185,1,6,5
53,1,6,7
49,1,6,8
35,1,6,9
5,1,6,10
72,1,7
70,1,7,2
54,1,7,3
69,1,7,4
42,1,7,5
43,1,7,6
42,1,7,8
57,1,7,9
3,1,7,10
164,1,8
124,1,8,2
75,1,8,3
168,1,8,4
64,1,8,5
114,1,8,6
65,1,8,7
52,1,8,9
56,1,9
34,1,9,2
25,1,9,3
41,1,9,4
37,1,9,5
29,1,9,6
47,1,9,7
45,1,9,8
25,1,10
1,1,10,2
1,1,10,3
2,1,10,4
1,1,10,6
1,1,10,9
3313,2
1485,2,1
472,2,1,3
1094,2,1,4
380,2,1,5
1577,2,1,6
184,2,1,7
313,2,1,8
92,2,1,9
35,2,1,10
148,2,3
249,2,3,1
91,2,3,4
307,2,3,5
818,2,3,6
40,2,3,7
30,2,3,8
13,2,3,9
2,2,3,10
171,2,4
842,2,4,1
74,2,4,3
87,2,4,5
152,2,4,6
51,2,4,7
42,2,4,8
14,2,4,9
4,2,4,10
277,2,5
318,2,5,1
307,2,5,3
120,2,5,4
545,2,5,6
27,2,5,7
30,2,5,8
11,2,5,9
8,2,5,10
729,2,6
1006,2,6,1
1146,2,6,3
241,2,6,4
808,2,6,5
107,2,6,7
49,2,6,8
36,2,6,9
30,2,6,10
37,2,7
73,2,7,1
28,2,7,3
24,2,7,4
20,2,7,5
37,2,7,6
19,2,7,8
10,2,7,9
44,2,8
63,2,8,1
36,2,8,3
17,2,8,4
26,2,8,5
26,2,8,6
16,2,8,7
11,2,8,9
1,2,8,10
14,2,9
35,2,9,1
10,2,9,3
6,2,9,4
10,2,9,5
20,2,9,6
18,2,9,7
16,2,9,8
1,2,9,10
25,2,10
1,2,10,1
1,2,10,3
2,2,10,4
3,2,10,6
1,2,11,6
1020,3
118,3,1
126,3,1,2
62,3,1,4
72,3,1,5
90,3,1,6
37,3,1,7
32,3,1,8
23,3,1,9
2,3,1,10
146,3,2
211,3,2,1
47,3,2,4
285,3,2,5
544,3,2,6
24,3,2,7
20,3,2,8
15,3,2,9
4,3,2,10
1,3,2,11
68,3,4
82,3,4,1
46,3,4,2
54,3,4,5
36,3,4,6
22,3,4,7
36,3,4,8
21,3,4,9
2,3,4,10
93,3,5
113,3,5,1
233,3,5,2
80,3,5,4
471,3,5,6
25,3,5,7
34,3,5,8
21,3,5,9
3,3,5,10
160,3,6
96,3,6,1
371,3,6,2
34,3,6,4
726,3,6,5
12,3,6,7
24,3,6,8
11,3,6,9
2,3,6,10
17,3,7
24,3,7,1
27,3,7,2
34,3,7,4
22,3,7,5
9,3,7,6
18,3,7,8
6,3,7,9
26,3,8
29,3,8,1
11,3,8,2
21,3,8,4
15,3,8,5
13,3,8,6
18,3,8,7
15,3,8,9
18,3,9
23,3,9,1
14,3,9,2
23,3,9,4
29,3,9,5
5,3,9,6
52,3,9,7
14,3,9,8
8,3,10
2937,4
817,4,1
844,4,1,2
214,4,1,3
219,4,1,5
211,4,1,6
170,4,1,7
329,4,1,8
112,4,1,9
15,4,1,10
187,4,2
730,4,2,1
97,4,2,3
115,4,2,5
148,4,2,6
45,4,2,7
65,4,2,8
13,4,2,9
2,4,2,10
84,4,3
134,4,3,1
79,4,3,2
98,4,3,5
45,4,3,6
45,4,3,7
45,4,3,8
44,4,3,9
4,4,3,10
