16,6,
2,1,
1,1,2,
91,1,2,3,
33,1,2,3,4,
2,1,2,3,4,5,
5,1,2,3,4,5,6,
4980,1,2,3,4,5,6,7,
189,1,2,3,4,5,6,7,8,9,10,11,12,
452,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,
844,1,2,3,4,5,6,7,13,14,15,16,
665,1,2,3,4,5,6,7,13,14,15,16,8,9,10,11,12,
2,1,2,3,4,5,6,7,13,14,15,16,12,11,10,9,8,
1,1,2,3,4,5,6,7,14,15,16,12,11,10,9,8,13,
1,1,2,3,4,6,7,5,
1,1,2,3,4,8,9,
1,1,2,3,4,13,14,15,5,6,7,16,8,9,10,11,12,
1,1,2,3,5,
1,1,2,3,6,
1,1,2,3,8,
2,1,2,3,11,
1,1,2,3,13,
1,1,2,3,13,14,15,16,4,5,6,7,8,9,10,11,12,
2,1,2,4,
1,1,2,4,3,
3,1,2,4,3,5,6,7,
1,1,2,4,3,6,5,7,
1,1,2,4,5,
1,1,2,4,5,7,3,6,
1,1,2,4,5,13,14,8,
2,1,2,4,6,
4,1,2,5,
1,1,2,5,3,
1,1,2,5,3,6,7,4,
1,1,2,5,4,
1,1,2,5,4,6,7,
1,1,2,5,6,
1,1,2,5,6,4,3,7,
1,1,2,5,6,7,3,4,
1,1,2,5,6,7,4,3,
1,1,2,5,7,3,4,6,
1,1,2,5,7,3,6,4,15,14,13,16,11,8,10,12,9,
1,1,2,6,
1,1,2,6,5,3,7,4,
1,1,2,6,7,
3,1,2,7,
1,1,2,7,6,5,4,3,
3,1,2,8,
1,1,2,8,9,3,4,10,11,13,14,5,6,7,12,15,16,
1,1,2,8,13,
1,1,2,8,13,14,15,16,3,4,5,6,7,9,10,11,12,
4,1,2,13,
1,1,2,13,3,14,
1,1,2,13,14,3,4,15,16,
1,1,2,16,15,
1,1,3,
7,1,3,2,
5,1,3,2,4,
4,1,3,2,4,5,6,7,
1,1,3,2,5,
7,1,3,4,
3,1,3,4,2,5,6,7,
2,1,3,4,5,
1,1,3,4,5,6,2,7,
14,1,3,5,
