25,6,
1,1,
1,1,2,
927,1,2,3,
2,1,2,3,4,
1,1,2,3,4,5,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,25,10,11,12,13,
1,1,2,3,4,5,6,7,8,9,14,15,16,17,22,23,24,18,19,20,21,25,11,12,13,10,
1,1,2,3,4,5,22,23,24,18,19,20,21,10,11,12,13,14,15,16,17,25,6,7,8,9,
1,1,2,3,4,5,22,23,24,25,18,19,20,21,10,11,12,13,14,15,16,17,6,7,8,9,
1,1,2,3,4,5,24,23,22,9,8,7,6,21,20,19,18,13,12,11,10,17,16,15,14,25,
1,1,2,3,4,10,11,12,13,14,15,16,17,25,18,19,20,21,22,23,
1,1,2,3,4,18,21,
1,1,2,3,4,19,20,21,15,16,17,
1,1,2,3,4,21,5,
1,1,2,3,4,22,23,
1,1,2,3,4,25,
2,1,2,3,6,7,8,
24,1,2,3,6,7,8,9,
1,1,2,3,6,7,8,9,4,5,18,19,20,21,10,11,12,13,22,23,24,14,15,16,17,25,
1,1,2,3,6,7,8,9,4,5,18,19,20,21,14,15,16,17,22,23,24,25,10,11,12,13,
5,1,2,3,6,7,8,9,10,11,12,13,
1,1,2,3,6,7,8,9,10,11,12,13,4,5,22,23,24,25,18,19,15,16,17,20,14,21,
3,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,
10,1,2,3,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
2,1,2,3,6,7,8,9,10,11,12,13,18,19,20,21,14,15,16,17,22,23,24,
2,1,2,3,6,7,8,9,14,15,16,17,
1,1,2,3,6,7,8,9,14,15,16,17,10,11,12,13,
2,1,2,3,6,7,8,9,14,15,16,17,10,11,12,13,18,19,20,21,22,23,24,
1,1,2,3,6,7,8,9,14,15,16,17,18,19,20,21,
4,1,2,3,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,10,11,12,13,
1,1,2,3,6,7,8,9,18,17,16,23,22,24,25,15,14,21,20,19,
1,1,2,3,6,7,8,9,18,19,20,21,10,11,12,13,
2,1,2,3,6,7,8,9,18,19,20,21,14,15,16,17,22,23,24,10,11,12,13,
1,1,2,3,6,7,8,9,18,19,20,21,22,23,24,
1,1,2,3,6,7,8,9,18,19,20,21,22,23,24,10,11,12,13,14,15,16,17,
2,1,2,3,6,7,8,9,18,19,20,21,22,23,24,14,15,16,17,10,11,12,13,
1,1,2,3,6,7,8,9,18,19,20,21,25,
1,1,2,3,6,7,8,9,18,19,20,21,25,22,23,24,10,11,12,13,4,5,14,15,16,17,
2,1,2,3,6,7,8,9,22,23,24,
