34,8,
1,1,2,3,4,5,6,7,8,9,21,22,23,24,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,
1,1,2,3,4,5,6,7,8,9,21,22,23,24,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,31,32,33,34,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,14,15,16,17,18,19,20,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,14,15,16,17,18,19,20,21,22,23,24,31,32,33,34,10,11,12,13,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,21,22,23,24,14,15,16,17,18,19,20,31,32,33,34,10,11,12,13,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,6,7,8,9,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,21,22,23,24,10,11,12,13,
2,1,2,3,4,5,6,7,8,9,31,32,33,34,
1,1,2,3,4,5,6,7,8,9,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
2,1,2,3,4,5,6,7,8,9,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,6,7,8,9,31,32,33,34,10,11,12,13,25,26,27,28,29,30,14,15,16,17,18,19,20,21,22,23,24,
2,1,2,3,4,5,6,7,8,9,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,6,7,8,9,31,32,33,34,25,26,27,28,29,30,14,15,16,17,18,19,20,10,11,12,13,21,22,23,24,
1,1,2,3,4,5,6,7,12,10,13,
1,1,2,3,4,5,7,8,9,6,10,11,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,19,20,30,
1,1,2,3,4,5,10,
1,1,2,3,4,5,10,7,33,
1,1,2,3,4,5,10,11,12,
39,1,2,3,4,5,10,11,12,13,
9,1,2,3,4,5,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,
8,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,
2,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,31,32,33,34,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,31,32,33,34,
2,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,21,22,23,24,
2,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,
5,1,2,3,4,5,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,21,22,23,24,
5,1,2,3,4,5,10,11,12,13,6,7,8,9,21,22,23,24,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,31,32,33,34,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,6,7,8,9,31,32,33,34,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
2,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,
2,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,25,26,27,28,29,30,
7,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,31,32,33,34,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,25,26,27,28,29,30,21,22,23,24,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,
2,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,21,22,23,24,25,26,27,28,29,30,
4,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,6,7,8,9,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,21,22,23,24,6,7,8,9,
2,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,
3,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,21,22,23,24,25,26,27,28,29,30,
3,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,6,7,8,9,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,21,22,23,24,6,7,8,9,
3,1,2,3,4,5,10,11,12,13,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,21,22,23,24,14,15,16,17,18,19,20,6,7,8,9,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,21,22,23,24,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,21,22,23,24,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,6,7,8,9,
3,1,2,3,4,5,10,11,12,13,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,21,22,23,24,25,26,27,28,29,30,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,21,22,23,24,31,32,33,34,25,26,27,28,29,30,14,15,16,17,18,19,20,6,7,8,9,
2,1,2,3,4,5,10,11,12,13,25,26,27,28,29,30,
1,1,2,3,4,5,10,11,12,13,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,10,11,12,13,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,21,22,23,24,6,7,8,9,
3,1,2,3,4,5,10,11,12,13,31,32,33,34,
1,1,2,3,4,5,10,11,12,13,31,32,33,34,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,31,32,33,34,6,7,8,9,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,31,32,33,34,6,7,8,9,25,26,27,28,29,30,21,22,23,24,14,15,16,17,18,19,20,
1,1,2,3,4,5,10,11,12,13,31,32,33,34,14,15,16,17,18,19,20,6,7,8,9,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,10,11,12,13,31,32,33,34,25,26,27,28,29,30,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,
1,1,2,3,4,5,10,13,11,
2,1,2,3,4,5,13,10,33,
43,1,2,3,4,5,14,15,16,17,18,19,20,
2,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,
2,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,
2,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,21,22,23,24,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
2,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,25,26,27,28,29,30,21,22,23,24,31,32,33,34,
2,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,25,26,27,28,29,30,31,32,33,34,21,22,23,24,
4,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,31,32,33,34,
5,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,31,32,33,34,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,10,11,12,13,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,21,22,23,24,25,26,27,28,29,30,10,11,12,13,
4,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,21,22,23,24,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,25,26,27,28,29,30,21,22,23,24,31,32,33,34,
2,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,25,26,27,28,29,30,31,32,33,34,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,31,32,33,34,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,31,32,33,34,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,21,22,23,24,25,26,27,28,29,30,6,7,8,9,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,21,22,23,24,6,7,8,9,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,31,32,33,34,21,22,23,24,6,7,8,9,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,10,11,12,13,31,32,33,34,6,7,8,9,25,26,27,28,29,30,24,23,22,21,
1,1,2,3,4,5,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,21,22,23,24,6,7,8,9,10,11,12,13,31,32,33,34,25,26,27,28,29,30,
1,1,2,3,4,5,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,6,7,8,9,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,
2,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,6,7,8,9,10,11,12,13,31,32,33,34,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,6,7,8,9,21,22,23,24,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,6,7,8,9,10,11,12,13,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,31,32,33,34,6,7,8,9,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,6,7,8,9,10,11,12,13,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,10,11,12,13,6,7,8,9,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,21,22,23,24,6,7,8,9,10,11,12,13,
11,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,
1,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,
2,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,10,11,12,13,21,22,23,24,25,26,27,28,29,30,
4,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,10,11,12,13,6,7,8,9,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,21,22,23,24,6,7,8,9,25,26,27,28,29,30,10,11,12,13,
1,1,2,3,4,5,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,
12,1,2,3,4,5,21,22,23,24,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,10,11,12,13,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,10,11,12,13,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,21,22,23,24,6,7,8,9,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,31,32,33,34,
1,1,2,3,4,5,21,22,23,24,10,11,12,13,6,7,8,9,25,26,27,28,29,30,14,15,16,17,18,19,20,31,32,33,34,
1,1,2,3,4,5,21,22,23,24,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,10,11,12,13,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,31,32,33,34,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,14,15,16,17,18,19,20,10,11,12,13,31,32,33,34,25,26,27,28,29,30,6,7,8,9,
3,1,2,3,4,5,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,25,26,27,28,29,30,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,25,26,27,28,29,30,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,21,22,23,24,31,32,33,34,
1,1,2,3,4,5,21,22,23,24,31,32,33,34,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,21,22,23,24,31,32,33,34,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,31,32,33,34,25,26,27,28,29,30,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
9,1,2,3,4,5,25,26,27,28,29,30,
1,1,2,3,4,5,25,26,27,28,29,30,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,31,32,33,34,
1,1,2,3,4,5,25,26,27,28,29,30,6,7,8,9,10,11,12,13,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,25,26,27,28,29,30,6,7,8,9,14,15,16,17,18,19,20,
1,1,2,3,4,5,25,26,27,28,29,30,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,25,26,27,28,29,30,6,7,8,9,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,21,22,23,24,
1,1,2,3,4,5,25,26,27,28,29,30,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,21,22,23,24,
1,1,2,3,4,5,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,31,32,33,34,21,22,23,24,
2,1,2,3,4,5,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,6,7,8,9,21,22,23,24,
2,1,2,3,4,5,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,31,32,33,34,21,22,23,24,6,7,8,9,
1,1,2,3,4,5,25,26,27,28,29,30,10,11,12,13,31,32,33,34,
1,1,2,3,4,5,25,26,27,28,29,30,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,25,26,27,28,29,30,14,15,16,17,18,19,20,10,11,12,13,21,22,23,24,31,32,33,34,6,7,8,9,
1,1,2,3,4,5,25,26,27,28,29,30,14,15,16,17,18,19,20,10,11,12,13,31,32,33,34,6,7,8,9,21,22,23,24,
3,1,2,3,4,5,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,25,26,27,28,29,30,21,22,23,24,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,31,32,33,34,
1,1,2,3,4,5,25,26,27,28,29,30,21,22,23,24,31,32,33,34,
3,1,2,3,4,5,25,26,27,28,29,30,31,32,33,34,
2,1,2,3,4,5,25,26,27,28,29,30,31,32,33,34,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,25,26,27,28,29,30,31,32,33,34,6,7,8,9,10,11,12,13,21,22,23,24,14,15,16,17,18,19,20,
1,1,2,3,4,5,25,26,27,28,29,30,31,32,33,34,21,22,23,24,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,31,
1,1,2,3,4,5,31,32,33,
134,1,2,3,4,5,31,32,33,34,
3,1,2,3,4,5,31,32,33,34,6,7,8,9,
1,1,2,3,4,5,31,32,33,34,6,7,8,9,10,11,12,13,
1,1,2,3,4,5,31,32,33,34,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
3,1,2,3,4,5,31,32,33,34,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,6,7,8,9,10,11,12,13,21,22,23,24,
2,1,2,3,4,5,31,32,33,34,6,7,8,9,14,15,16,17,18,19,20,
4,1,2,3,4,5,31,32,33,34,6,7,8,9,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,6,7,8,9,25,26,27,28,29,30,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,6,7,8,9,25,26,27,28,29,30,14,15,16,17,18,19,20,21,22,23,24,10,11,12,13,
4,1,2,3,4,5,31,32,33,34,10,11,12,13,
1,1,2,3,4,5,31,32,33,34,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
4,1,2,3,4,5,31,32,33,34,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,10,11,12,13,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,25,26,27,28,29,30,
2,1,2,3,4,5,31,32,33,34,10,11,12,13,21,22,23,24,
4,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,
1,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,6,7,8,9,
3,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,25,26,27,28,29,30,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,6,7,8,9,21,22,23,24,10,11,12,13,25,26,27,28,29,30,
3,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,21,22,23,24,25,26,27,28,29,30,
4,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,25,26,27,28,29,30,21,22,23,24,
2,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,10,11,12,13,21,22,23,24,6,7,8,9,25,26,27,28,29,30,
2,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,6,7,8,9,10,11,12,13,
1,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,25,26,27,28,29,30,6,7,8,9,10,11,12,13,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,14,15,16,17,18,19,20,25,26,27,28,29,30,21,22,23,24,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,31,32,33,34,21,22,23,24,10,11,12,13,
1,1,2,3,4,5,31,32,33,34,21,22,23,24,14,15,16,17,18,19,20,10,11,12,13,25,26,27,28,29,30,6,7,8,9,
1,1,2,3,4,5,31,32,33,34,21,22,23,24,25,26,27,28,29,30,6,7,8,9,14,15,16,17,18,19,20,10,11,12,13,
1,1,2,3,4,5,31,32,33,34,21,22,23,24,25,26,27,28,29,30,14,15,16,17,18,19,20,10,11,12,13,6,7,8,9,
1,1,2,3,4,5,31,32,33,34,25,26,27,28,29,30,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,25,26,27,28,29,30,10,11,12,13,6,7,8,9,14,15,16,17,18,19,20,21,22,23,24,
1,1,2,3,4,5,31,32,33,34,25,26,27,28,29,30,14,15,16,17,18,19,20,6,7,8,9,10,11,12,13,21,22,23,24,
