6,2,
132,1,
2762,1,2,
1,1,2,3,
88,1,2,3,4,
241,1,2,3,4,5,6,
2,1,2,4,3,6,5,
2,1,2,4,5,3,6,
1,1,2,5,4,3,6,
76,1,2,5,6,
169,1,2,5,6,3,4,
1,1,2,5,6,4,3,
1,1,2,6,5,4,3,
7,1,3,
1,1,3,2,4,5,6,
1,1,3,4,5,6,2,
5,1,3,5,
2,1,3,5,2,4,6,
1,1,3,5,4,2,6,
2,1,3,6,
1,1,3,6,5,4,2,
13,1,4,
1,1,4,2,3,5,6,
1,1,4,3,2,6,5,
1,1,4,3,5,2,6,
1,1,4,3,6,5,2,
2,1,4,5,
1,1,4,5,6,3,2,
1,1,4,6,5,3,2,
14,1,5,
1,1,5,2,3,6,4,
1,1,5,2,4,3,6,
1,1,5,2,6,4,3,
2,1,5,3,
2,1,5,3,6,4,2,
1,1,5,4,
1,1,5,6,2,3,4,
2,1,5,6,3,4,2,
3,1,6,
1,1,6,3,5,4,2,
1,1,6,4,3,5,2,
1,1,6,5,2,3,4,
99,2,
70,2,1,
1,2,1,3,4,
2,2,1,3,4,5,6,
1,2,1,4,3,5,6,
2,2,1,4,3,6,5,
1,2,1,4,5,6,3,
1,2,1,5,
1,2,1,5,4,6,3,
3,2,1,5,6,
1,2,1,5,6,3,4,
2,2,1,6,5,4,3,
5,2,3,
1,2,3,1,4,6,5,
1,2,3,4,5,6,1,
2,2,3,5,
1,2,3,5,1,
1,2,3,5,1,6,4,
1,2,3,6,
11,2,4,
1,2,4,1,
1,2,4,3,5,6,1,
1,2,4,5,6,1,3,
1,2,4,6,
9,2,5,
2,2,5,1,6,3,4,
2,2,5,6,1,3,4,
1,2,5,6,3,1,4,
1,2,5,6,3,4,1,
1,2,5,6,4,3,1,
5,2,6,
101,3,
4,3,1,
1,3,1,2,
1,3,1,2,4,5,6,
1,3,1,2,6,5,4,
1,3,1,4,2,6,5,
1,3,1,5,
1,3,1,6,2,4,5,
3,3,2,
2,3,2,1,4,5,6,
1,3,2,6,4,1,5,
1398,3,4,
1,3,4,1,
48,3,4,1,2,
142,3,4,1,2,5,6,
2,3,4,1,2,6,5,
1,3,4,2,
1,3,4,2,1,
1,3,4,2,1,5,6,
5,3,4,2,1,6,5,
1,3,4,2,5,1,6,
1,3,4,5,1,6,2,
748,3,4,5,6,
256,3,4,5,6,1,2,
6,3,4,5,6,2,1,
2,3,4,6,2,1,5,
1,3,4,6,2,5,1,
3,3,4,6,5,2,1,
19,3,5,
4,3,5,1,
3,3,5,1,2,4,6,
1,3,5,1,6,2,4,
2,3,5,2,4,6,1,
1,3,5,4,1,2,6,
1,3,5,4,2,6,1,
8,3,5,4,6,
8,3,5,4,6,1,2,
2,3,5,4,6,2,1,
1,3,5,6,1,2,4,
2,3,5,6,4,1,2,
11,3,6,
1,3,6,1,2,5,4,
2,3,6,4,5,1,2,
2,3,6,5,4,
3,3,6,5,4,1,2,
32,4,
1,4,1,
1,4,1,2,6,5,3,
2,4,1,3,2,5,6,
1,4,1,3,6,
1,4,1,5,2,3,6,
1,4,1,5,3,6,2,
2,4,2,
1,4,2,1,
1,4,2,1,5,3,6,
1,4,2,3,1,5,6,
29,4,3,
1,4,3,2,
2,4,3,2,1,
1,4,3,2,1,5,6,
1,4,3,2,6,1,5,
8,4,3,5,6,
3,4,3,5,6,1,2,
2,4,3,5,6,2,1,
2,4,3,6,2,1,5,
6,4,3,6,5,
2,4,3,6,5,1,2,
5,4,3,6,5,2,1,
12,4,5,
2,4,5,1,3,2,6,
1,4,5,3,6,1,2,
2,4,5,6,3,
1,4,5,6,3,1,2,
1,4,5,6,3,2,1,
3,4,6,
1,4,6,3,5,1,2,
1,4,6,3,5,2,1,
1,4,6,5,1,3,2,
193,5,
11,5,1,
1,5,1,2,3,6,4,
1,5,1,2,4,3,6,
2,5,1,2,6,3,4,
1,5,1,3,
1,5,1,3,6,4,2,
3,5,1,6,2,
3,5,1,6,2,3,4,
1,5,1,6,2,4,3,
10,5,2,
1,5,2,1,3,4,6,
1,5,2,1,6,4,3,
2,5,2,6,1,3,4,
1,5,2,6,3,4,1,
1,5,2,6,4,3,1,
23,5,3,
5,5,3,1,
2,5,3,1,2,4,6,
1,5,3,1,2,6,4,
2,5,3,1,4,6,2,
1,5,3,2,4,1,6,
1,5,3,2,6,4,1,
1,5,3,4,1,6,2,
2,5,3,4,6,
3,5,3,4,6,1,2,
1,5,3,6,
9,5,3,6,4,
14,5,3,6,4,1,2,
2,5,3,6,4,2,1,
14,5,4,
1,5,4,1,
1,5,4,1,2,3,6,
1,5,4,1,2,6,3,
1,5,4,1,6,2,3,
1,5,4,1,6,3,2,
1,5,4,2,
