6,2,
338,1,
1926,1,2,
163,1,2,3,4,
384,1,2,3,4,5,6,
4,1,2,3,4,6,5,
1,1,2,4,3,
3,1,2,4,3,5,6,
4,1,2,4,3,6,5,
1,1,2,4,6,3,5,
2,1,2,5,3,6,4,
1,1,2,5,4,3,6,
47,1,2,5,6,
120,1,2,5,6,3,4,
1,1,2,5,6,4,3,
1,1,2,6,3,5,4,
2,1,2,6,5,4,3,
42,1,3,
4,1,3,2,4,
11,1,3,2,4,5,6,
3,1,3,4,2,
1,1,3,4,2,5,6,
6,1,3,4,2,6,5,
15,1,3,5,
2,1,3,5,2,4,6,
1,1,3,5,2,6,4,
1,1,3,5,4,2,6,
2,1,3,5,6,
1,1,3,5,6,2,4,
1,1,3,5,6,4,2,
4,1,3,6,
2,1,3,6,5,4,2,
23,1,4,
2,1,4,2,3,
2,1,4,2,3,5,6,
1,1,4,2,3,6,5,
2,1,4,3,
6,1,4,3,2,
2,1,4,3,2,5,6,
2,1,4,3,2,6,5,
1,1,4,3,5,6,2,
5,1,4,5,
1,1,4,5,3,6,2,
2,1,4,6,
9,1,5,
1,1,5,2,3,
2,1,5,2,6,3,4,
1,1,5,2,6,4,3,
2,1,5,3,
1,1,5,3,4,2,6,
1,1,5,3,4,6,2,
1,1,5,4,3,6,2,
3,1,5,6,2,3,4,
1,1,5,6,2,4,3,
5,1,6,
1,1,6,3,5,2,4,
2,1,6,5,
1,1,6,5,2,3,4,
109,2,
60,2,1,
2,2,1,3,4,
5,2,1,3,4,5,6,
4,2,1,3,4,6,5,
2,2,1,4,3,5,6,
1,2,1,4,3,6,5,
1,2,1,5,4,3,6,
1,2,1,5,6,3,4,
6,2,3,
2,2,3,1,4,5,6,
1,2,3,4,
1,2,3,4,1,5,6,
1,2,3,4,5,6,1,
8,2,3,5,
1,2,3,5,4,1,6,
5,2,3,6,
11,2,4,
3,2,4,1,3,5,6,
1,2,4,1,5,6,3,
1,2,4,1,6,3,5,
1,2,4,3,1,5,6,
1,2,4,5,
1,2,4,5,6,3,1,
3,2,4,6,
4,2,5,
1,2,5,1,3,4,6,
1,2,5,1,6,3,4,
1,2,5,4,
1,2,5,6,
1,2,6,
1,2,6,4,
311,3,
16,3,1,
1,3,1,2,4,6,5,
2,3,1,4,
8,3,1,4,2,5,6,
1,3,1,4,2,6,5,
1,3,1,5,
13,3,2,
1,3,2,4,
1,3,2,4,1,5,6,
1,3,2,4,1,6,5,
1,3,2,5,6,4,1,
1,3,2,6,
1,3,2,6,5,4,1,
2141,3,4,
3,3,4,1,
124,3,4,1,2,
246,3,4,1,2,5,6,
4,3,4,1,2,6,5,
1,3,4,1,5,2,6,
3,3,4,2,1,
5,3,4,2,1,5,6,
4,3,4,2,1,6,5,
2,3,4,2,5,6,1,
1,3,4,2,6,1,5,
1,3,4,2,6,5,1,
206,3,4,5,6,
115,3,4,5,6,1,2,
1,3,4,6,2,1,5,
1,3,4,6,5,
13,3,5,
2,3,5,1,
2,3,5,1,2,4,6,
1,3,5,2,4,6,1,
1,3,5,2,6,4,1,
1,3,5,6,1,2,4,
1,3,5,6,4,1,2,
1,3,5,6,4,2,1,
3,3,6,
1,3,6,1,
104,4,
9,4,1,
2,4,1,2,
1,4,1,2,3,5,6,
1,4,1,3,
1,4,1,3,2,6,5,
1,4,1,5,
4,4,2,
1,4,2,1,3,5,6,
1,4,2,1,3,6,5,
58,4,3,
1,4,3,1,2,
4,4,3,1,2,5,6,
1,4,3,1,5,6,2,
1,4,3,2,1,
2,4,3,2,1,5,6,
2,4,3,2,1,6,5,
1,4,3,2,6,1,
1,4,3,5,1,2,6,
1,4,3,5,2,1,6,
1,4,3,5,6,1,2,
2,4,3,5,6,2,1,
1,4,3,6,5,2,1,
3,4,5,
1,4,5,1,
1,4,5,1,3,2,6,
1,4,5,3,
1,4,5,6,3,1,2,
2,4,6,
1,4,6,5,
228,5,
8,5,1,
2,5,1,3,
1,5,1,3,4,2,6,
1,5,1,4,
6,5,2,
1,5,2,1,3,4,6,
1,5,2,3,
1,5,2,6,3,4,1,
10,5,3,
4,5,3,1,
1,5,3,1,2,4,6,
5,5,3,2,
1,5,3,4,2,1,6,
1,5,3,4,6,1,2,
1,5,3,6,
1,5,3,6,4,1,2,
5,5,4,
1,5,4,1,2,3,6,
1,5,4,1,3,6,2,
2636,5,6,
40,5,6,1,2,
148,5,6,1,2,3,4,
2,5,6,1,2,4,3,
1,5,6,1,3,4,2,
1,5,6,1,4,3,2,
1,5,6,2,1,3,4,
1,5,6,2,4,3,1,
1,5,6,3,1,2,4,
104,5,6,3,4,
249,5,6,3,4,1,2,
1,5,6,3,4,2,1,
1,5,6,4,2,1,3,
1,5,6,4,3,1,2,
1,5,6,4,3,2,1,
102,6,
3,6,1,
3,6,1,2,3,4,5,
1,6,1,3,
4,6,2,
1,6,2,1,4,3,5,
1,6,2,4,
3,6,3,
1,6,4,1,2,3,5,
1,6,4,2,5,3,1,
55,6,5,
1,6,5,1,3,4,2,
1,6,5,2,
1,6,5,2,1,3,4,
1,6,5,2,4,1,3,
1,6,5,3,2,4,1,
2,6,5,3,4,1,2,
1,6,5,3,4,2,1,
2,6,5,4,2,1,3,
1,6,5,4,3,1,2,
1,6,5,4,3,2,
2,6,5,4,3,2,1,
Candidate 1,MORAN Peter,A,
Candidate 2,LARKINGS Tammy,A,
Candidate 3,DAVEY John,B,
Candidate 4,RIDDING Craig,B,
Candidate 5,HAMILTON Moira,LABOR,
Candidate 6,VANN Aarron,LABOR,
NSW Local Government 2021 City of Shellharbour - Ward B,
