32,8,
2021,1,2,3,4,
1,1,2,3,4,5,6,
82,1,2,3,4,5,6,7,8,
5,1,2,3,4,5,6,7,8,9,10,11,12,
5,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
2,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,
36,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,28,29,30,31,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,28,29,30,31,18,19,20,21,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,28,29,30,31,22,23,24,25,26,27,18,19,20,21,
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,28,29,30,31,22,23,24,25,26,27,18,19,20,21,32,
1,1,2,3,4,5,6,7,8,9,10,11,12,18,19,20,21,13,14,15,16,17,
1,1,2,3,4,5,6,7,8,9,10,11,12,18,19,20,21,13,14,15,16,17,22,23,24,25,26,27,28,29,30,31,
2,1,2,3,4,5,6,7,8,9,10,11,12,18,19,20,21,13,14,15,16,17,28,29,30,31,22,23,24,25,26,27,
2,1,2,3,4,5,6,7,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
1,1,2,3,4,5,6,7,8,9,10,11,12,28,29,30,31,18,19,20,21,13,14,15,16,17,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,9,10,11,12,28,29,30,31,22,23,24,25,26,27,18,19,20,21,13,14,15,16,17,
18,1,2,3,4,5,6,7,8,13,14,15,16,17,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,18,19,20,21,
2,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,18,19,20,21,28,29,30,31,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,22,23,24,25,26,27,18,19,20,21,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,28,29,30,31,18,19,20,21,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,9,10,11,12,28,29,30,31,22,23,24,25,26,27,18,19,20,21,
5,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,
3,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,9,10,11,12,28,29,30,31,22,23,24,25,26,27,
3,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,9,10,11,12,
2,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,9,10,11,12,28,29,30,31,
6,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,
254,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,9,10,11,12,
2,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,28,29,30,31,
4,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,28,29,30,31,9,10,11,12,22,23,24,25,26,27,
4,1,2,3,4,5,6,7,8,13,14,15,16,17,18,19,20,21,28,29,30,31,22,23,24,25,26,27,9,10,11,12,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,18,19,20,21,
2,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,18,19,20,21,9,10,11,12,28,29,30,31,
7,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,18,19,20,21,28,29,30,31,9,10,11,12,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,28,29,30,31,
1,1,2,3,4,5,6,7,8,13,14,15,16,17,22,23,24,25,26,27,28,29,30,31,9,10,11,12,18,19,20,21,
