4,2,
283,1,
3654,1,2,
649,1,2,3,4,
6,1,2,4,3,
49,1,3,
1,1,3,2,
15,1,3,2,4,
6,1,3,4,2,
12,1,4,
2,1,4,2,3,
4,1,4,3,2,
205,2,
88,2,1,
10,2,1,3,4,
6,2,1,4,3,
24,2,3,
1,2,3,1,
6,2,3,1,4,
1,2,3,4,
3,2,3,4,1,
9,2,4,
1474,3,
45,3,1,
5,3,1,2,
24,3,1,2,4,
7,3,1,4,2,
51,3,2,
14,3,2,1,4,
13,3,2,4,1,
3339,3,4,
454,3,4,1,2,
1,3,4,2,
57,3,4,2,1,
51,4,
4,4,1,
1,4,1,2,3,
1,4,2,
1,4,2,1,3,
1,4,2,3,1,
28,4,3,
1,4,3,1,
6,4,3,1,2,
5,4,3,2,1,
Candidate 1,STEFANOVSKI Ljupco (Lou),LABOR,
Candidate 2,GEDDES Stuart,LABOR,
Candidate 3,HOMER Chris,B,
Candidate 4,GOW Colin,B,
NSW Local Government 2021 City of Shellharbour - Ward C,
