4,3,
17,1,2,
8,1,2,3,
16,1,2,3,4,
3,1,2,4,
12,1,2,4,3,
8,1,3,
2,1,3,2,
5,1,3,2,4,
3,1,3,4,2,
4,1,4,
3,1,4,2,3,
2,1,4,3,2,
13,2,1,
4,2,1,3,
19,2,1,3,4,
1,2,1,4,
5,2,1,4,3,
4,2,3,
1,2,3,1,
7,2,3,1,4,
3,2,3,4,
3,2,3,4,1,
1,2,4,1,3,
3,2,4,3,1,
1,3,1,
7,3,1,2,4,
4,3,1,4,2,
2,3,2,
7,3,2,1,4,
4,3,2,4,1,
8,3,4,
2,3,4,1,
6,3,4,1,2,
1,3,4,2,
9,3,4,2,1,
2,4,1,
1,4,1,2,
2,4,1,2,3,
13,4,2,
2,4,2,1,
4,4,2,1,3,
1,4,2,3,
2,4,2,3,1,
49,4,3,
1,4,3,1,
6,4,3,1,2,
1,4,3,2,
13,4,3,2,1,
Candidate 1,LINNETT Clive,UG,
Candidate 2,LONGFELLOW Ray,UG,
Candidate 3,JOHNSTONE Fay,UG,
Candidate 4,STANDLEY Dennis,UG,
NSW Local Government 2012 Central Darling Shire Council - B Ward,
