4,2,
14,1,
5,1,2,
13,1,2,3,4,
2,1,2,4,
11,1,2,4,3,
4,1,3,
11,1,3,2,4,
1,1,3,4,
7,1,3,4,2,
1,1,4,
5,1,4,2,3,
10,1,4,3,2,
41,2,
9,2,1,
20,2,1,3,4,
38,2,1,4,3,
6,2,3,
13,2,3,1,4,
1,2,3,4,
16,2,3,4,1,
10,2,4,
21,2,4,1,3,
1,2,4,3,
26,2,4,3,1,
41,3,
8,3,1,
24,3,1,2,4,
1,3,1,4,
14,3,1,4,2,
7,3,2,
25,3,2,1,4,
1,3,2,4,
24,3,2,4,1,
16,3,4,
18,3,4,1,2,
1,3,4,2,
29,3,4,2,1,
25,4,
2,4,1,
1,4,1,2,
12,4,1,2,3,
8,4,1,3,2,
9,4,2,
1,4,2,1,
20,4,2,1,3,
2,4,2,3,
16,4,2,3,1,
6,4,3,
1,4,3,1,
19,4,3,1,2,
1,4,3,2,
31,4,3,2,1,
Candidate 1,KING Robert,UG,
Candidate 2,HALL Mark,UG,
Candidate 3,PHILLIPS Paul,UG,
Candidate 4,BEATTIE Ross,UG,
NSW Local Government 2012 Lachlan Shire Council - E Ward,
