4,1,
21091,1,
949,1,2,
42,1,2,3,
1114,1,2,3,4,
20,1,2,4,
457,1,2,4,3,
848,1,3,
26,1,3,2,
1311,1,3,2,4,
14,1,3,4,
578,1,3,4,2,
354,1,4,
12,1,4,2,
211,1,4,2,3,
11,1,4,3,
286,1,4,3,2,
8595,2,
635,2,1,
13,2,1,3,
678,2,1,3,4,
15,2,1,4,
343,2,1,4,3,
489,2,3,
16,2,3,1,
511,2,3,1,4,
50,2,3,4,
2673,2,3,4,1,
592,2,4,
17,2,4,1,
427,2,4,1,3,
52,2,4,3,
1316,2,4,3,1,
8762,3,
709,3,1,
36,3,1,2,
1024,3,1,2,4,
3,3,1,4,
293,3,1,4,2,
1334,3,2,
16,3,2,1,
625,3,2,1,4,
32,3,2,4,
685,3,2,4,1,
355,3,4,
1,3,4,1,
200,3,4,1,2,
33,3,4,2,
586,3,4,2,1,
3606,4,
175,4,1,
12,4,1,2,
170,4,1,2,3,
5,4,1,3,
108,4,1,3,2,
699,4,2,
9,4,2,1,
495,4,2,1,3,
71,4,2,3,
1386,4,2,3,1,
345,4,3,
5,4,3,1,
183,4,3,1,2,
47,4,3,2,
836,4,3,2,1,
Candidate 1,BROWN Trenton,None,
Candidate 2,PURCELL Bernard,None,
Candidate 3,MAGGIO Roy,None,
Candidate 4,KORDROSTAMI Tina,None,
NSW Local Government 2024 City of Ryde Mayoral,
