4,3,
1,1,
56,1,2,
8,1,2,3,
45,1,2,3,4,
14,1,2,4,
27,1,2,4,3,
54,1,3,
3,1,3,2,
16,1,3,2,4,
22,1,3,4,
37,1,3,4,2,
234,1,4,
31,1,4,2,
74,1,4,2,3,
24,1,4,3,
61,1,4,3,2,
1,2,
62,2,1,
8,2,1,3,
31,2,1,3,4,
23,2,1,4,
38,2,1,4,3,
43,2,3,
3,2,3,1,
16,2,3,1,4,
11,2,3,4,
37,2,3,4,1,
71,2,4,
7,2,4,1,
17,2,4,1,3,
3,2,4,3,
18,2,4,3,1,
32,3,1,
1,3,1,2,
11,3,1,2,4,
7,3,1,4,
22,3,1,4,2,
36,3,2,
5,3,2,1,
11,3,2,1,4,
5,3,2,4,
23,3,2,4,1,
79,3,4,
10,3,4,1,
38,3,4,1,2,
13,3,4,2,
58,3,4,2,1,
131,4,1,
32,4,1,2,
53,4,1,2,3,
10,4,1,3,
34,4,1,3,2,
58,4,2,
49,4,2,1,
22,4,2,1,3,
15,4,2,3,
20,4,2,3,1,
78,4,3,
10,4,3,1,
31,4,3,1,2,
10,4,3,2,
48,4,3,2,1,
Candidate 1,MEYER Doug,None,
Candidate 2,FORREST Ian,None,
Candidate 3,SCHOFF Karen,None,
Candidate 4,SCHILG Annette,None,
NSW Local Government 2021 Greater Hume Shire - North Ward,
