4,1,
1052,1,
79,1,2,
1,1,2,3,
162,1,2,3,4,
5,1,2,4,
98,1,2,4,3,
39,1,3,
49,1,3,2,4,
1,1,3,4,
30,1,3,4,2,
171,1,4,
3,1,4,2,
118,1,4,2,3,
2,1,4,3,
74,1,4,3,2,
1772,2,
88,2,1,
7,2,1,3,
124,2,1,3,4,
169,2,1,4,
245,2,1,4,3,
42,2,3,
4,2,3,1,
60,2,3,1,4,
1,2,3,4,
63,2,3,4,1,
76,2,4,
10,2,4,1,
184,2,4,1,3,
1,2,4,3,
46,2,4,3,1,
1854,3,
41,3,1,
4,3,1,2,
95,3,1,2,4,
3,3,1,4,
48,3,1,4,2,
61,3,2,
4,3,2,1,
135,3,2,1,4,
2,3,2,4,
50,3,2,4,1,
74,3,4,
4,3,4,1,
64,3,4,1,2,
1,3,4,2,
98,3,4,2,1,
4119,4,
856,4,1,
19,4,1,2,
569,4,1,2,3,
1,4,1,3,
91,4,1,3,2,
107,4,2,
12,4,2,1,
294,4,2,1,3,
1,4,2,3,
81,4,2,3,1,
91,4,3,
2,4,3,1,
92,4,3,1,2,
3,4,3,2,
120,4,3,2,1,
Candidate 1,HAYES Robert,None,
Candidate 2,MURRAY Lyndall,None,
Candidate 3,WALKER John,None,
Candidate 4,MUSTOW Robert,None,
NSW Local Government 2024 Richmond Valley Mayoral,
