4,1,
2010,1,
89,1,2,
32,1,2,3,
150,1,2,3,4,
5,1,2,4,
94,1,2,4,3,
112,1,3,
344,1,3,2,
245,1,3,2,4,
2,1,3,4,
82,1,3,4,2,
57,1,4,
6,1,4,2,
102,1,4,2,3,
50,1,4,3,2,
1606,2,
177,2,1,
14,2,1,3,
132,2,1,3,4,
7,2,1,4,
69,2,1,4,3,
85,2,3,
15,2,3,1,
105,2,3,1,4,
1,2,3,4,
66,2,3,4,1,
161,2,4,
4,2,4,1,
120,2,4,1,3,
4,2,4,3,
105,2,4,3,1,
1078,3,
125,3,1,
255,3,1,2,
173,3,1,2,4,
2,3,1,4,
60,3,1,4,2,
58,3,2,
43,3,2,1,
101,3,2,1,4,
4,3,2,4,
61,3,2,4,1,
39,3,4,
3,3,4,1,
29,3,4,1,2,
2,3,4,2,
68,3,4,2,1,
3752,4,
64,4,1,
2,4,1,2,
98,4,1,2,3,
1,4,1,3,
32,4,1,3,2,
269,4,2,
6,4,2,1,
282,4,2,1,3,
7,4,2,3,
155,4,2,3,1,
43,4,3,
33,4,3,1,2,
3,4,3,2,
81,4,3,2,1,
Candidate 1,JENVEY Susan,None,
Candidate 2,SIMSON Ljubov,None,
Candidate 3,JONES David,None,
Candidate 4,LEE Gary,None,
NSW Local Government 2024 Nambucca Valley Mayoral,
