4,2,
1082,1,
6099,1,2,
2,1,2,3,
952,1,2,3,4,
32,1,2,4,3,
68,1,3,
1,1,3,2,
20,1,3,2,4,
16,1,3,4,2,
36,1,4,
4,1,4,2,3,
9,1,4,3,2,
178,2,
184,2,1,
21,2,1,3,4,
10,2,1,4,3,
10,2,3,
1,2,3,1,4,
1,2,3,4,
3,2,3,4,1,
9,2,4,
6,2,4,1,3,
2,2,4,3,1,
231,3,
14,3,1,
1,3,1,2,4,
9,3,1,4,2,
7,3,2,
3,3,2,1,4,
3,3,2,4,1,
3291,3,4,
549,3,4,1,2,
1,3,4,2,
14,3,4,2,1,
142,4,
9,4,1,
1,4,1,2,3,
3,4,1,3,2,
4,4,2,
1,4,2,1,3,
1,4,2,3,1,
90,4,3,
9,4,3,1,2,
9,4,3,2,1,
Candidate 1,MARSH Kellie,A,
Candidate 2,BITSCHKAT Shane,A,
Candidate 3,EDWARDS Maree,LABOR,
Candidate 4,MOON Mick,LABOR,
NSW Local Government 2021 City of Shellharbour - Ward A,
