4,3,
52,1,2,
5,1,2,3,
40,1,2,3,4,
2,1,2,4,
12,1,2,4,3,
81,1,3,
5,1,3,2,
28,1,3,2,4,
6,1,3,4,
33,1,3,4,2,
206,1,4,
3,1,4,2,
58,1,4,2,3,
5,1,4,3,
251,1,4,3,2,
15,2,1,
1,2,1,3,
10,2,1,3,4,
9,2,1,4,3,
52,2,3,
24,2,3,1,
33,2,3,1,4,
10,2,3,4,
8,2,3,4,1,
14,2,4,
1,2,4,1,
10,2,4,1,3,
11,2,4,3,1,
37,3,1,
7,3,1,2,
17,3,1,2,4,
1,3,1,4,
25,3,1,4,2,
64,3,2,
65,3,2,1,
55,3,2,1,4,
1,3,2,4,
15,3,2,4,1,
26,3,4,
4,3,4,1,
16,3,4,1,2,
16,3,4,2,1,
2,4,
155,4,1,
2,4,1,2,
59,4,1,2,3,
11,4,1,3,
151,4,1,3,2,
23,4,2,
7,4,2,1,3,
8,4,2,3,1,
25,4,3,
1,4,3,1,
14,4,3,1,2,
2,4,3,2,
16,4,3,2,1,
Candidate 1,COHEN Nicole,None,
Candidate 2,MACKENZIE Geoff,None,
Candidate 3,CAMPBELL Gen,None,
Candidate 4,BILKEY Chris,None,
NSW Local Government 2017 Murray River - Moama Ward,
