4,2,
175,1,
3064,1,2,
576,1,2,3,4,
7,1,2,4,3,
27,1,3,
1,1,3,2,
6,1,3,2,4,
1,1,3,4,
4,1,3,4,2,
12,1,4,
3,1,4,2,3,
3,1,4,3,2,
98,2,
44,2,1,
2,2,1,3,4,
7,2,1,4,3,
12,2,3,
4,2,3,1,4,
1,2,3,4,1,
13,2,4,
2,2,4,1,3,
1,2,4,3,1,
983,3,
14,3,1,
8,3,1,2,4,
1,3,1,4,
4,3,1,4,2,
23,3,2,
6,3,2,1,4,
4,3,2,4,1,
6310,3,4,
653,3,4,1,2,
48,3,4,2,1,
294,4,
10,4,1,
5,4,1,2,3,
1,4,1,3,2,
10,4,2,
4,4,2,1,3,
3,4,2,3,1,
292,4,3,
9,4,3,1,2,
23,4,3,2,1,
Candidate 1,DUFFY MOON Maree,LABOR,
Candidate 2,HOGAN Louise,LABOR,
Candidate 3,MARSH Kellie,B,
Candidate 4,ELLIS Mitch,B,
NSW Local Government 2024 City of Shellharbour - Ward A,
