4,2,
16,1,
14,1,2,
13,1,2,3,4,
5,1,2,4,3,
9,1,3,
7,1,3,2,4,
8,1,3,4,2,
21,1,4,
14,1,4,2,3,
22,1,4,3,2,
57,2,
10,2,1,
19,2,1,3,4,
1,2,1,4,
9,2,1,4,3,
26,2,3,
1,2,3,1,
18,2,3,1,4,
21,2,3,4,1,
1,2,4,
4,2,4,1,3,
3,2,4,3,1,
29,3,
10,3,1,
15,3,1,2,4,
11,3,1,4,2,
29,3,2,
20,3,2,1,4,
14,3,2,4,1,
9,3,4,
1,3,4,1,
5,3,4,1,2,
7,3,4,2,1,
12,4,
9,4,1,
7,4,1,2,3,
10,4,1,3,2,
2,4,2,
3,4,2,1,3,
1,4,2,3,1,
1,4,3,
1,4,3,1,
6,4,3,1,2,
6,4,3,2,1,
Candidate 1,KENNELLY Tony,UG,
Candidate 2,WOODS Maria,UG,
Candidate 3,LEVINGSTON Lloyd,UG,
Candidate 4,SMITH Janelle,UG,
NSW Local Government 2012 Walcha Council - C Ward,
