4,3,
3,1,2,
1,1,2,3,
11,1,2,3,4,
5,1,2,4,3,
9,1,3,
1,1,3,2,
36,1,3,2,4,
8,1,3,4,
24,1,3,4,2,
2,1,4,
2,1,4,2,
1,1,4,2,3,
1,1,4,3,
10,1,4,3,2,
5,2,1,
10,2,1,3,4,
1,2,1,4,3,
6,2,3,
13,2,3,1,4,
1,2,3,4,
5,2,3,4,1,
7,2,4,
6,2,4,1,3,
2,2,4,3,1,
21,3,1,
4,3,1,2,
44,3,1,2,4,
9,3,1,4,
65,3,1,4,2,
16,3,2,
4,3,2,1,
26,3,2,1,4,
3,3,2,4,
27,3,2,4,1,
31,3,4,
7,3,4,1,
49,3,4,1,2,
2,3,4,2,
30,3,4,2,1,
4,4,1,
10,4,1,2,3,
2,4,1,3,
8,4,1,3,2,
4,4,2,
1,4,2,1,
9,4,2,1,3,
2,4,2,3,
11,4,2,3,1,
11,4,3,
2,4,3,1,
24,4,3,1,2,
2,4,3,2,
13,4,3,2,1,
Candidate 1,DAY Max,None,
Candidate 2,BOUFFLER Philip,None,
Candidate 3,SCHIRMER Rodger,None,
Candidate 4,ROCKLIFF Andrew,None,
NSW Local Government 2016 Lockhart Shire Council - A Ward,
