4,2,
36,1,
9,1,2,
2,1,2,3,
30,1,2,3,4,
30,1,2,4,3,
26,1,3,
52,1,3,2,4,
30,1,3,4,2,
9,1,4,
37,1,4,2,3,
20,1,4,3,2,
4,2,
4,2,1,
1,2,1,3,
14,2,1,3,4,
14,2,1,4,3,
1,2,3,
8,2,3,1,4,
4,2,3,4,1,
2,2,4,1,3,
4,2,4,3,1,
36,3,
15,3,1,
1,3,1,2,
61,3,1,2,4,
26,3,1,4,2,
13,3,2,
28,3,2,1,4,
15,3,2,4,1,
5,3,4,
1,3,4,1,
18,3,4,1,2,
1,3,4,2,
19,3,4,2,1,
8,4,
2,4,1,
21,4,1,2,3,
16,4,1,3,2,
2,4,2,1,3,
4,4,2,3,1,
8,4,3,1,2,
12,4,3,2,1,
Candidate 1,BARTHOLOMEW Judith,None,
Candidate 2,HALL Mark,None,
Candidate 3,PHILLIPS Paul,None,
Candidate 4,JOHNSTON Allan,None,
NSW Local Government 2021 Lachlan - E Ward,
