4,2,
62,1,
7,1,2,
2,1,2,3,
27,1,2,3,4,
1,1,2,4,
15,1,2,4,3,
19,1,3,
24,1,3,2,4,
28,1,3,4,2,
7,1,4,
18,1,4,2,3,
17,1,4,3,2,
34,2,
1,2,1,
13,2,1,3,4,
13,2,1,4,3,
1,2,3,
7,2,3,1,4,
9,2,3,4,1,
5,2,4,
9,2,4,1,3,
7,2,4,3,1,
101,3,
14,3,1,
22,3,1,2,4,
25,3,1,4,2,
4,3,2,
28,3,2,1,4,
1,3,2,4,
16,3,2,4,1,
3,3,4,
11,3,4,1,2,
23,3,4,2,1,
35,4,
2,4,1,
1,4,1,2,
19,4,1,2,3,
1,4,1,3,2,
16,4,2,1,3,
6,4,2,3,1,
7,4,3,1,2,
9,4,3,2,1,
Candidate 1,HARRIS Peter,None,
Candidate 2,SCOTT Graham,None,
Candidate 3,CARTER Dave,None,
Candidate 4,BRADY Dennis,None,
NSW Local Government 2016 Lachlan Shire Council - C Ward,
