4,3,
12,1,2,
3,1,2,3,
17,1,2,3,4,
1,1,2,4,
7,1,2,4,3,
12,1,3,
3,1,3,2,
12,1,3,2,4,
5,1,3,4,
4,1,3,4,2,
5,1,4,
5,1,4,2,3,
1,1,4,3,2,
17,2,1,
3,2,1,3,
14,2,1,3,4,
2,2,1,4,
14,2,1,4,3,
62,2,3,
11,2,3,1,
19,2,3,1,4,
14,2,3,4,
47,2,3,4,1,
21,2,4,
2,2,4,1,
2,2,4,1,3,
8,2,4,3,
13,2,4,3,1,
33,3,1,
3,3,1,2,
17,3,1,2,4,
2,3,1,4,
6,3,1,4,2,
31,3,2,
2,3,2,1,
14,3,2,1,4,
9,3,2,4,
19,3,2,4,1,
13,3,4,
1,3,4,1,
7,3,4,1,2,
8,3,4,2,
7,3,4,2,1,
15,4,1,
3,4,1,2,
5,4,1,2,3,
1,4,1,3,
3,4,1,3,2,
15,4,2,
1,4,2,1,
1,4,2,1,3,
11,4,2,3,
7,4,2,3,1,
10,4,3,
3,4,3,1,
9,4,3,1,2,
10,4,3,2,
6,4,3,2,1,
Candidate 1,JONES Andrew,None,
Candidate 2,SHARP Peter,None,
Candidate 3,HUNTER Jane,None,
Candidate 4,WALKER James,None,
NSW Local Government 2024 Lockhart - B Ward,
