4,1,
49846,1,
1038,1,2,
137,1,2,3,
6665,1,2,3,4,
14,1,2,4,
964,1,2,4,3,
1006,1,3,
88,1,3,2,
4917,1,3,2,4,
12,1,3,4,
817,1,3,4,2,
672,1,4,
2,1,4,2,
1342,1,4,2,3,
7,1,4,3,
1578,1,4,3,2,
9652,2,
394,2,1,
26,2,1,3,
1176,2,1,3,4,
8,2,1,4,
349,2,1,4,3,
827,2,3,
22,2,3,1,
1505,2,3,1,4,
16,2,3,4,
1390,2,3,4,1,
166,2,4,
5,2,4,1,
166,2,4,1,3,
4,2,4,3,
495,2,4,3,1,
9741,3,
310,3,1,
9,3,1,2,
730,3,1,2,4,
3,3,1,4,
261,3,1,4,2,
856,3,2,
28,3,2,1,
1649,3,2,1,4,
15,3,2,4,
1415,3,2,4,1,
200,3,4,
5,3,4,1,
231,3,4,1,2,
9,3,4,2,
744,3,4,2,1,
20305,4,
411,4,1,
6,4,1,2,
892,4,1,2,3,
5,4,1,3,
745,4,1,3,2,
297,4,2,
6,4,2,1,
314,4,2,1,3,
26,4,2,3,
1698,4,2,3,1,
419,4,3,
7,4,3,1,
402,4,3,1,2,
65,4,3,2,
3226,4,3,2,1,
Candidate 1,FRASER Kay,None,
Candidate 2,DAWSON Rosmairi,None,
Candidate 3,CUBIS Luke,None,
Candidate 4,PAULING Jason,None,
NSW Local Government 2021 City of Lake Macquarie Mayoral,
