4,2,
1465,1,
457,1,2,
8,1,2,3,
898,1,2,3,4,
1,1,2,4,
2440,1,2,4,3,
99,1,3,
4,1,3,2,
333,1,3,2,4,
2,1,3,4,
159,1,3,4,2,
73,1,4,
1,1,4,2,
94,1,4,2,3,
2,1,4,3,
117,1,4,3,2,
195,2,
55,2,1,
1,2,1,3,
113,2,1,3,4,
85,2,1,4,3,
8,2,3,
1,2,3,1,
49,2,3,1,4,
2,2,3,4,
32,2,3,4,1,
12,2,4,
19,2,4,1,3,
11,2,4,3,1,
862,3,
81,3,1,
1,3,1,2,
229,3,1,2,4,
106,3,1,4,2,
15,3,2,
104,3,2,1,4,
36,3,2,4,1,
496,3,4,
1,3,4,1,
420,3,4,1,2,
1,3,4,2,
248,3,4,2,1,
897,4,
31,4,1,
1,4,1,2,
122,4,1,2,3,
1,4,1,3,
128,4,1,3,2,
11,4,2,
1,4,2,1,
25,4,2,1,3,
14,4,2,3,1,
113,4,3,
2,4,3,1,
171,4,3,1,2,
137,4,3,2,1,
Candidate 1,ANDERSON Jennifer,A,
Candidate 2,DUNCOMBE Rakesh,A,
Candidate 3,ARMSTRONG David,UG,
Candidate 4,PETTETT Angie,UG,
NSW Local Government 2012 Ku-ring-gai Council - Roseville Ward,
