4,2,
52,1,
8,1,2,
5,1,2,3,4,
1,1,2,4,
3,1,2,4,3,
3,1,3,
2,1,3,2,4,
1,1,3,4,
1,1,3,4,2,
22,1,4,
12,1,4,2,3,
10,1,4,3,2,
114,2,
18,2,1,
1,2,1,3,
10,2,1,3,4,
1,2,1,4,
12,2,1,4,3,
25,2,3,
16,2,3,1,4,
1,2,3,4,
13,2,3,4,1,
45,2,4,
3,2,4,1,
24,2,4,1,3,
20,2,4,3,1,
37,3,
1,3,1,
2,3,1,2,4,
1,3,1,4,2,
6,3,2,
8,3,2,1,4,
8,3,2,4,1,
5,3,4,
4,3,4,1,2,
4,3,4,2,1,
130,4,
48,4,1,
2,4,1,2,
24,4,1,2,3,
1,4,1,3,
13,4,1,3,2,
17,4,2,
17,4,2,1,3,
16,4,2,3,1,
15,4,3,
1,4,3,1,
12,4,3,1,2,
6,4,3,2,1,
Candidate 1,MACNISH John,None,
Candidate 2,BANCROFT Owen,None,
Candidate 3,CROSTHWAITE Allen,None,
Candidate 4,RHODES Kim,None,
NSW Local Government 2024 Tenterfield - Ward D,
