4,2,
21,1,
11,1,2,
2,1,2,3,
11,1,2,3,4,
1,1,2,4,3,
3,1,3,
3,1,3,2,4,
7,1,3,4,2,
35,1,4,
13,1,4,2,3,
1,1,4,3,
14,1,4,3,2,
25,2,
1,2,1,
2,2,1,3,4,
1,2,1,4,
2,2,1,4,3,
27,2,3,
3,2,3,1,4,
13,2,3,4,1,
11,2,4,
11,2,4,1,3,
3,2,4,3,1,
63,3,
6,3,1,
1,3,1,2,
10,3,1,2,4,
3,3,1,4,2,
34,3,2,
1,3,2,1,
9,3,2,1,4,
18,3,2,4,1,
35,3,4,
1,3,4,1,
11,3,4,1,2,
29,3,4,2,1,
79,4,
80,4,1,
30,4,1,2,3,
17,4,1,3,2,
9,4,2,
8,4,2,1,3,
6,4,2,3,1,
33,4,3,
2,4,3,1,
19,4,3,1,2,
1,4,3,2,
26,4,3,2,1,
Candidate 1,WEST Lawrie,UG,
Candidate 2,HARMOND Peter,UG,
Candidate 3,FORBES Don,UG,
Candidate 4,SCHIFFMANN Carol,UG,
NSW Local Government 2012 Tenterfield Shire Council - D Ward,
