4,3,
83,1,2,
7,1,2,3,
71,1,2,3,4,
5,1,2,4,
28,1,2,4,3,
65,1,3,
10,1,3,2,
68,1,3,2,4,
4,1,3,4,
26,1,3,4,2,
38,1,4,
1,1,4,2,
31,1,4,2,3,
1,1,4,3,
29,1,4,3,2,
96,2,1,
6,2,1,3,
58,2,1,3,4,
3,2,1,4,
26,2,1,4,3,
70,2,3,
1,2,3,1,
40,2,3,1,4,
15,2,3,4,1,
27,2,4,
2,2,4,1,
13,2,4,1,3,
14,2,4,3,1,
172,3,1,
6,3,1,2,
89,3,1,2,4,
6,3,1,4,
82,3,1,4,2,
79,3,2,
9,3,2,1,
58,3,2,1,4,
2,3,2,4,
27,3,2,4,1,
88,3,4,
5,3,4,1,
57,3,4,1,2,
2,3,4,2,
32,3,4,2,1,
44,4,1,
2,4,1,2,
25,4,1,2,3,
2,4,1,3,
24,4,1,3,2,
30,4,2,
1,4,2,1,
23,4,2,1,3,
1,4,2,3,
13,4,2,3,1,
31,4,3,
5,4,3,1,
27,4,3,1,2,
2,4,3,2,
23,4,3,2,1,
Candidate 1,BOOTH Robert,UG,
Candidate 2,BOWDEN Linda,UG,
Candidate 3,WALL Glenn,UG,
Candidate 4,ROUSE Dave,UG,
NSW Local Government 2012 Dungog Shire Council - C Ward,
