4,1,
7381,1,
307,1,2,
33,1,2,3,
1045,1,2,3,4,
2,1,2,4,
140,1,2,4,3,
1198,1,3,
30,1,3,2,
1052,1,3,2,4,
4,1,3,4,
331,1,3,4,2,
92,1,4,
132,1,4,2,3,
1,1,4,3,
150,1,4,3,2,
16127,2,
245,2,1,
7,2,1,3,
674,2,1,3,4,
167,2,1,4,3,
840,2,3,
10,2,3,1,
732,2,3,1,4,
30,2,3,4,
1169,2,3,4,1,
340,2,4,
3,2,4,1,
144,2,4,1,3,
13,2,4,3,
579,2,4,3,1,
9211,3,
507,3,1,
15,3,1,2,
593,3,1,2,4,
4,3,1,4,
324,3,1,4,2,
490,3,2,
11,3,2,1,
593,3,2,1,4,
9,3,2,4,
585,3,2,4,1,
134,3,4,
2,3,4,1,
156,3,4,1,2,
9,3,4,2,
329,3,4,2,1,
6389,4,
102,4,1,
2,4,1,2,
137,4,1,2,3,
85,4,1,3,2,
1256,4,2,
133,4,2,1,3,
25,4,2,3,
800,4,2,3,1,
155,4,3,
1,4,3,1,
93,4,3,1,2,
12,4,3,2,
568,4,3,2,1,
Candidate 1,EDWARDS Lauren,None,
Candidate 2,ROBERTS Adam,None,
Candidate 3,LIPOVAC Nik,None,
Candidate 4,HORNSHAW Mark,None,
NSW Local Government 2024 Port Macquarie-Hastings Mayoral,
