4,3,
4,1,2,
8,1,2,3,4,
2,1,2,4,
2,1,2,4,3,
2,1,3,
1,1,3,2,
1,1,3,2,4,
6,1,3,4,2,
4,1,4,
4,1,4,2,3,
3,1,4,3,
1,1,4,3,2,
14,2,1,
2,2,1,3,
17,2,1,3,4,
2,2,1,4,
8,2,1,4,3,
5,2,3,
1,2,3,1,4,
5,2,3,4,1,
2,2,4,
1,2,4,1,
4,2,4,1,3,
4,2,4,3,1,
1,3,1,
1,3,1,2,
2,3,1,2,4,
1,3,2,1,
2,3,2,1,4,
4,4,1,
11,4,1,2,3,
2,4,1,3,
19,4,1,3,2,
8,4,2,
12,4,2,1,3,
1,4,2,3,1,
3,4,3,1,2,
Candidate 1,FAHEY David,UG,
Candidate 2,URQUHART Alan,UG,
Candidate 3,JAMES Arthur,UG,
Candidate 4,MARSH Anthony,UG,
NSW Local Government 2012 Urana Shire Council - A Ward,
