4,3,
61,1,2,
5,1,2,3,
23,1,2,3,4,
9,1,2,4,
33,1,2,4,3,
31,1,3,
6,1,3,2,
30,1,3,2,4,
5,1,3,4,
25,1,3,4,2,
84,1,4,
4,1,4,2,
42,1,4,2,3,
4,1,4,3,
31,1,4,3,2,
63,2,1,
3,2,1,3,
32,2,1,3,4,
4,2,1,4,
46,2,1,4,3,
130,2,3,
5,2,3,1,
45,2,3,1,4,
15,2,3,4,
55,2,3,4,1,
86,2,4,
9,2,4,1,
46,2,4,1,3,
7,2,4,3,
28,2,4,3,1,
50,3,1,
2,3,1,2,
29,3,1,2,4,
5,3,1,4,
28,3,1,4,2,
94,3,2,
5,3,2,1,
38,3,2,1,4,
7,3,2,4,
43,3,2,4,1,
40,3,4,
5,3,4,1,
35,3,4,1,2,
7,3,4,2,
28,3,4,2,1,
57,4,1,
7,4,1,2,
23,4,1,2,3,
1,4,1,3,
24,4,1,3,2,
48,4,2,
3,4,2,1,
25,4,2,1,3,
7,4,2,3,
29,4,2,3,1,
29,4,3,
1,4,3,1,
17,4,3,1,2,
9,4,3,2,
15,4,3,2,1,
Candidate 1,NORMAN Tracy,UG,
Candidate 2,FARROW Stephen,UG,
Candidate 3,BALE Neville,UG,
Candidate 4,LEWIS Jennifer,UG,
NSW Local Government 2012 Dungog Shire Council - A Ward,
