4,1,
6162,1,
168,1,2,
5,1,2,3,
188,1,2,3,4,
16,1,2,4,
255,1,2,4,3,
114,1,3,
2,1,3,2,
181,1,3,2,4,
8,1,3,4,
232,1,3,4,2,
241,1,4,
13,1,4,2,
321,1,4,2,3,
4,1,4,3,
189,1,4,3,2,
1820,2,
116,2,1,
2,2,1,3,
82,2,1,3,4,
10,2,1,4,
152,2,1,4,3,
35,2,3,
2,2,3,1,
41,2,3,1,4,
52,2,3,4,1,
808,2,4,
11,2,4,1,
264,2,4,1,3,
3,2,4,3,
134,2,4,3,1,
827,3,
56,3,1,
103,3,1,2,4,
1,3,1,4,
128,3,1,4,2,
20,3,2,
2,3,2,1,
33,3,2,1,4,
2,3,2,4,
36,3,2,4,1,
23,3,4,
2,3,4,1,
33,3,4,1,2,
3,3,4,2,
58,3,4,2,1,
2023,4,
173,4,1,
16,4,1,2,
198,4,1,2,3,
4,4,1,3,
100,4,1,3,2,
672,4,2,
12,4,2,1,
269,4,2,1,3,
3,4,2,3,
128,4,2,3,1,
25,4,3,
1,4,3,1,
42,4,3,1,2,
2,4,3,2,
52,4,3,2,1,
Candidate 1,KIMBER Ann Marie,None,
Candidate 2,BENDALL Roy,None,
Candidate 3,WAKEFIELD John,None,
Candidate 4,MENZIES Simon,None,
NSW Local Government 2024 Mosman Mayoral,
