4,1,
276,1,
46,1,2,
146,1,2,3,4,
33,1,2,4,3,
14,1,3,
36,1,3,2,4,
3,1,3,4,
85,1,3,4,2,
3,1,4,
4,1,4,2,3,
2,1,4,3,
49,1,4,3,2,
1521,2,
978,2,1,
5,2,1,3,
233,2,1,3,4,
75,2,1,4,3,
85,2,3,
2,2,3,1,
107,2,3,1,4,
2,2,3,4,
154,2,3,4,1,
46,2,4,
32,2,4,1,3,
91,2,4,3,1,
793,3,
15,3,1,
35,3,1,2,4,
2,3,1,4,
115,3,1,4,2,
48,3,2,
2,3,2,1,
66,3,2,1,4,
3,3,2,4,
75,3,2,4,1,
85,3,4,
5,3,4,1,
664,3,4,1,2,
3,3,4,2,
104,3,4,2,1,
683,4,
12,4,1,
1,4,1,2,
23,4,1,2,3,
1,4,1,3,
107,4,1,3,2,
27,4,2,
31,4,2,1,3,
2,4,2,3,
45,4,2,3,1,
90,4,3,
9,4,3,1,
1149,4,3,1,2,
133,4,3,2,1,
Candidate 1,GUAZZAROTTO David,None,
Candidate 2,MILES Zac,None,
Candidate 3,QUINN Richard,None,
Candidate 4,WILLIAMS Ross,None,
NSW Local Government 2021 Hunter's Hill Mayoral,
