4,2,
116,1,
112,1,2,
75,1,2,3,4,
22,1,2,4,3,
27,1,3,
12,1,3,2,4,
17,1,3,4,2,
11,1,4,
4,1,4,2,3,
1,1,4,3,
17,1,4,3,2,
40,2,
25,2,1,
1,2,1,3,
25,2,1,3,4,
12,2,1,4,3,
3,2,3,
6,2,3,1,4,
8,2,3,4,1,
2,2,4,
8,2,4,1,3,
5,2,4,3,1,
13,3,
3,3,1,
3,3,1,2,4,
3,3,1,4,2,
1,3,2,
4,3,2,4,1,
25,3,4,
14,3,4,1,2,
1,3,4,2,
8,3,4,2,1,
48,4,
4,4,1,
6,4,1,2,3,
10,4,1,3,2,
3,4,2,
6,4,2,1,3,
1,4,2,3,1,
38,4,3,
31,4,3,1,2,
1,4,3,2,
21,4,3,2,1,
Candidate 1,FORBES Don,None,
Candidate 2,MARTIN John,None,
Candidate 3,HULL Toni,None,
Candidate 4,SCHIFFMANN Carol,None,
NSW Local Government 2016 Tenterfield Shire Council - Ward D,
