4,1,
2550,1,
100,1,2,
9,1,2,3,
356,1,2,3,4,
2,1,2,4,
140,1,2,4,3,
205,1,3,
8,1,3,2,
236,1,3,2,4,
11,1,3,4,
203,1,3,4,2,
788,1,4,
10,1,4,2,
626,1,4,2,3,
12,1,4,3,
419,1,4,3,2,
1190,2,
39,2,1,
2,2,1,3,
99,2,1,3,4,
1,2,1,4,
71,2,1,4,3,
184,2,3,
3,2,3,1,
132,2,3,1,4,
2,2,3,4,
250,2,3,4,1,
38,2,4,
63,2,4,1,3,
1,2,4,3,
58,2,4,3,1,
23835,3,
364,3,1,
7,3,1,2,
505,3,1,2,4,
8,3,1,4,
401,3,1,4,2,
731,3,2,
15,3,2,1,
937,3,2,1,4,
15,3,2,4,
1610,3,2,4,1,
889,3,4,
23,3,4,1,
771,3,4,1,2,
17,3,4,2,
1573,3,4,2,1,
9972,4,
2635,4,1,
17,4,1,2,
1324,4,1,2,3,
16,4,1,3,
562,4,1,3,2,
150,4,2,
8,4,2,1,
376,4,2,1,3,
4,4,2,3,
285,4,2,3,1,
609,4,3,
12,4,3,1,
510,4,3,1,2,
16,4,3,2,
977,4,3,2,1,
Candidate 1,KNOX Campbell,None,
Candidate 2,SAFFARI Shahriar (Sean),None,
Candidate 3,PENFOLD Philip,None,
Candidate 4,WHITING Ben,None,
NSW Local Government 2024 City of Maitland Mayoral,
