26,3,
4,1,2,3,24,25,26,7,8,9,10,11,
1,1,2,3,24,25,26,7,8,9,10,11,15,16,17,18,19,20,12,13,14,4,5,6,21,22,23,
1,1,2,3,24,25,26,7,8,9,10,11,21,22,23,18,19,20,12,13,14,4,5,6,15,16,17,
1,1,2,3,24,25,26,12,13,14,
1,1,2,3,24,25,26,14,13,12,7,8,9,10,11,4,5,6,21,22,23,18,19,20,17,16,15,
1,1,2,3,24,25,26,15,16,17,
1,1,2,3,24,25,26,15,16,17,4,5,6,
1,1,2,3,24,25,26,15,16,17,4,5,6,18,19,20,7,8,9,10,11,21,22,23,12,13,14,
1,1,2,3,24,25,26,15,16,17,7,8,9,10,11,21,22,23,4,5,6,12,13,14,18,19,20,
1,1,2,3,24,25,26,15,16,17,7,8,9,10,11,21,22,23,12,13,14,18,19,20,4,5,6,
9,1,2,3,24,25,26,18,19,20,
1,1,2,3,24,25,26,18,19,20,4,5,6,15,16,17,
1,1,2,3,24,25,26,18,19,20,15,16,17,7,8,9,10,11,21,22,23,12,13,14,4,5,6,
4,1,2,3,24,25,26,21,22,23,
1,1,2,3,24,25,26,21,22,23,4,5,6,15,16,17,7,8,9,10,11,12,13,14,18,19,20,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,15,16,17,4,5,6,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,15,16,17,12,13,14,18,19,20,4,5,6,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,15,16,17,18,19,20,12,13,14,4,5,6,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,18,19,20,12,13,14,15,16,17,4,5,6,
1,1,2,3,24,25,26,21,22,23,7,8,9,10,11,18,19,20,15,16,17,12,13,14,4,5,6,
1,1,2,3,24,25,26,21,22,23,15,16,17,7,8,9,10,11,4,5,6,18,19,20,12,13,14,
1,1,2,3,24,25,26,21,22,23,15,16,17,7,8,9,10,11,18,19,20,12,13,14,4,5,6,
1,1,2,3,24,25,26,21,22,23,18,19,20,
1,1,2,3,24,25,26,21,22,23,18,19,20,7,8,9,10,11,15,16,17,12,13,14,4,5,6,
1,1,2,3,24,25,26,21,22,23,18,19,20,15,16,17,7,8,9,10,11,12,13,14,
1,1,2,3,24,25,26,23,22,21,
1,1,2,3,25,24,26,
3,1,2,4,
1,1,2,5,4,
1,1,2,7,3,9,8,10,11,
1,1,2,8,9,10,15,21,
2,1,2,9,7,8,
1,1,2,9,10,
1,1,2,9,23,
1,1,2,10,
1,1,2,15,
1,1,2,18,19,20,21,23,26,
1,1,2,20,
3,1,2,21,
17,1,3,
11,1,3,2,
1,1,3,2,4,21,
1,1,3,2,6,
2,1,3,2,21,22,23,
1,1,3,2,24,25,26,7,8,9,10,11,23,22,21,17,16,15,20,19,18,14,13,12,6,5,
2,1,3,4,
1,1,3,4,5,6,
1,1,3,10,
1,1,3,15,2,
1,1,3,25,
47,1,4,
3,1,4,2,
1,1,4,2,3,
1,1,4,2,5,3,6,
1,1,4,2,5,6,
5,1,4,5,
4,1,4,5,6,
1,1,4,6,
1,1,4,6,7,9,15,21,
2,1,4,6,21,15,5,
9,1,4,7,
1,1,4,7,2,3,5,6,8,9,10,11,
1,1,4,7,2,3,5,6,8,9,10,11,12,13,14,18,19,20,15,16,17,21,22,23,24,25,26,
2,1,4,7,12,15,18,21,24,
1,1,4,7,12,15,18,21,24,25,22,19,16,13,8,5,2,3,6,9,14,17,20,23,26,10,11,
2,1,4,7,15,
1,1,4,8,
1,1,4,9,21,22,16,
2,1,4,11,
1,1,4,12,
1,1,4,12,15,
1,1,4,12,18,
1,1,4,14,
5,1,4,15,
1,1,4,15,5,2,21,24,
2,1,4,18,
1,1,4,18,2,3,
2,1,4,18,8,21,
1,1,4,18,12,11,10,9,8,7,3,2,17,16,15,23,22,21,26,25,24,20,19,14,13,6,5,
31,1,4,21,
2,1,4,21,2,22,23,
1,1,4,21,15,22,
1,1,4,21,22,23,
2,1,4,21,24,
1,1,4,22,18,20,
1,1,4,23,
6,1,4,24,
1,1,4,24,6,9,7,21,
1,1,4,25,
1,1,5,
1,1,5,2,4,3,6,
1,1,5,4,15,
1,1,5,6,4,2,3,21,22,23,
1,1,5,9,
1,1,5,20,
3,1,6,
2,1,6,4,
1,1,6,4,5,
1,1,6,13,
1,1,6,21,
1,1,6,22,
11,1,7,
2,1,7,2,
1,1,7,2,3,8,21,
1,1,7,2,19,8,11,
1,1,7,3,
1,1,7,4,
1,1,7,4,21,23,11,2,3,22,
3,1,7,8,
1,1,7,8,9,10,11,18,19,20,12,13,14,2,3,24,25,26,15,16,17,21,22,23,4,5,6,
1,1,7,8,24,25,9,2,10,3,26,11,
1,1,7,9,8,
1,1,7,9,10,11,18,19,20,14,
1,1,7,10,
2,1,7,13,
1,1,7,13,18,23,24,
1,1,7,15,
1,1,7,15,24,21,8,2,25,17,22,
2,1,7,18,
10,1,7,21,
1,1,7,21,18,8,10,22,26,
1,1,7,21,23,2,3,
1,1,7,21,24,
1,1,7,22,
1,1,7,24,4,15,21,
1,1,7,26,
7,1,8,
1,1,8,3,
2,1,8,4,
1,1,8,7,
1,1,8,9,
1,1,8,11,
4,1,8,15,
1,1,8,15,18,
1,1,8,15,22,25,
2,1,8,24,
1,1,8,25,
2,1,9,
1,1,9,4,19,
1,1,9,11,19,7,2,3,15,16,17,18,20,8,10,
2,1,9,21,
2,1,9,24,
1,1,9,26,
1,1,10,
1,1,10,3,
1,1,10,7,
1,1,10,23,
1,1,11,3,
1,1,11,7,
11,1,12,
2,1,12,4,
1,1,12,13,
2,1,12,13,14,
1,1,12,13,14,18,19,20,21,22,23,
1,1,12,18,13,19,14,20,
1,1,12,18,19,20,
3,1,12,21,
1,1,12,21,24,7,4,15,18,
1,1,12,23,
2,1,13,
1,1,13,2,
1,1,13,2,15,16,18,
1,1,13,4,7,15,
1,1,14,6,
1,1,14,15,6,5,
9,1,15,
5,1,15,2,
2,1,15,3,
6,1,15,4,
1,1,15,4,7,
1,1,15,6,
1,1,15,8,
1,1,15,8,21,26,7,
1,1,15,9,
1,1,15,9,17,
2,1,15,16,17,
1,1,15,17,
5,1,15,18,
1,1,15,18,19,20,
3,1,15,21,
1,1,15,21,2,3,17,
3,1,15,23,
1,1,15,23,21,
1,1,15,24,
1,1,15,24,21,
2,1,16,
1,1,16,2,4,5,6,3,15,17,7,8,9,10,11,12,13,14,18,19,20,21,22,23,24,25,26,
1,1,16,21,
2,1,17,
1,1,17,4,
1,1,17,21,
1,1,17,24,19,15,16,25,20,
11,1,18,
1,1,18,2,3,
