26,7,
2,1,
1,1,2,
16,1,2,3,4,
5,1,2,3,4,5,
1876,1,2,3,4,5,6,
114,1,2,3,4,5,6,7,8,9,10,11,12,13,
4,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,
103,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,
4,1,2,3,4,5,6,7,8,9,10,11,12,13,18,19,20,21,22,23,24,
85,1,2,3,4,5,6,7,8,9,10,11,12,13,18,19,20,21,22,23,24,14,15,16,17,
1,1,2,3,4,5,6,7,8,10,13,25,26,
1,1,2,3,4,5,6,13,12,11,10,9,8,7,25,26,24,23,22,21,20,19,18,14,15,16,17,
65,1,2,3,4,5,6,14,15,16,17,
2,1,2,3,4,5,6,14,15,16,17,7,8,9,10,11,12,13,
51,1,2,3,4,5,6,14,15,16,17,7,8,9,10,11,12,13,18,19,20,21,22,23,24,
1,1,2,3,4,5,6,14,15,16,17,18,19,20,21,22,23,24,
26,1,2,3,4,5,6,14,15,16,17,18,19,20,21,22,23,24,7,8,9,10,11,12,13,
50,1,2,3,4,5,6,18,19,20,21,22,23,24,
4,1,2,3,4,5,6,18,19,20,21,22,23,24,7,8,9,10,11,12,13,
72,1,2,3,4,5,6,18,19,20,21,22,23,24,7,8,9,10,11,12,13,14,15,16,17,
6,1,2,3,4,5,6,18,19,20,21,22,23,24,14,15,16,17,
49,1,2,3,4,5,6,18,19,20,21,22,23,24,14,15,16,17,7,8,9,10,11,12,13,
2,1,2,3,5,
1,1,2,3,6,
1,1,2,3,7,8,18,
1,1,2,4,3,
2,1,2,4,3,5,6,
3,1,2,4,5,
1,1,2,4,5,3,6,
1,1,2,4,6,
2,1,2,5,4,
2,1,2,5,4,3,
1,1,2,5,25,
1,1,2,6,3,4,5,
1,1,2,6,4,
1,1,2,6,5,
1,1,2,7,3,4,
1,1,2,7,8,13,
1,1,2,7,9,4,10,3,5,8,
1,1,2,7,11,
1,1,2,7,14,19,
1,1,2,7,19,
1,1,2,10,16,25,
1,1,2,10,21,25,
1,1,2,13,18,26,19,4,
1,1,2,14,15,
1,1,2,14,15,16,17,3,
1,1,2,14,15,19,
1,1,2,14,19,
1,1,2,15,16,
1,1,2,18,21,23,19,
1,1,2,19,20,
1,1,2,21,23,22,20,19,18,24,
1,1,2,25,5,
1,1,3,2,4,6,5,
1,1,3,5,4,2,6,
1,1,3,5,6,2,4,
1,1,4,2,3,5,
1,1,4,2,5,
1,1,4,2,5,3,6,
1,1,4,2,9,3,19,
1,1,4,2,14,10,
1,1,4,3,5,6,
1,1,4,5,6,
1,1,4,7,10,
1,1,4,7,10,12,
10,1,5,2,3,
1,1,5,2,3,4,
2,1,5,2,3,4,6,
2,1,5,2,3,6,4,
4,1,5,2,4,
1,1,5,2,24,
1,1,5,2,25,
2,1,5,3,2,
1,1,5,3,2,4,
1,1,5,3,2,4,6,
1,1,5,3,2,6,
1,1,5,3,4,
1,1,5,3,4,6,2,
2,1,5,4,2,
1,1,5,4,2,3,6,
1,1,5,4,3,
2,1,5,4,3,2,6,
1,1,5,6,2,
