47,9,
1,1,
1,1,2,
1001,1,2,3,4,5,
3,1,2,3,4,5,6,
1,1,2,3,4,5,6,7,
2,1,2,3,4,5,8,
15,1,2,3,4,5,8,9,10,11,12,
1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,
14,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,
2,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,23,24,25,26,27,
1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,18,19,20,21,22,23,24,25,26,27,
1,1,2,3,4,5,8,9,10,11,12,13,14,15,16,17,43,44,45,46,47,38,39,40,41,42,28,29,30,31,32,33,34,35,36,37,23,24,25,26,27,18,19,20,21,22,
1,1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,13,14,15,16,17,23,24,25,26,27,28,29,30,31,32,
1,1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,33,34,35,36,37,23,24,25,26,27,43,44,45,46,47,38,39,40,41,42,28,29,30,31,32,13,14,15,16,17,
1,1,2,3,4,5,8,9,10,11,12,18,19,20,21,22,38,39,40,41,42,28,29,30,31,32,
1,1,2,3,4,5,8,9,10,11,12,23,24,25,26,27,13,14,15,16,17,18,19,20,21,22,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,
1,1,2,3,4,5,8,9,10,11,12,23,24,25,26,27,28,29,30,31,32,
1,1,2,3,4,5,8,9,10,11,12,23,24,25,26,27,33,34,35,36,37,18,19,20,21,22,38,39,40,41,42,
1,1,2,3,4,5,8,9,10,11,12,23,24,25,26,27,33,34,35,36,37,43,44,45,46,47,38,39,40,41,42,13,14,15,16,17,28,29,30,31,32,18,19,20,21,22,
2,1,2,3,4,5,8,9,10,11,12,28,29,30,31,32,
1,1,2,3,4,5,8,9,10,11,12,28,29,30,31,32,23,24,25,26,27,13,14,15,16,17,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,18,19,20,21,22,
1,1,2,3,4,5,8,9,10,11,12,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,
2,1,2,3,4,5,8,9,10,11,12,38,39,40,41,42,
1,1,2,3,4,5,8,9,10,11,12,43,44,45,46,47,18,19,20,21,22,
1,1,2,3,4,5,8,9,10,11,12,43,44,45,46,47,18,19,20,21,22,33,34,35,36,37,38,39,40,41,42,28,29,30,31,32,23,24,25,26,27,13,14,15,16,17,
1,1,2,3,4,5,8,9,10,11,12,43,44,45,46,47,23,24,25,26,27,13,14,15,16,17,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,18,19,20,21,22,
1,1,2,3,4,5,8,9,10,11,12,43,44,45,46,47,38,39,40,41,42,18,19,20,21,22,33,34,35,36,37,28,29,30,31,32,23,24,25,26,27,13,14,15,16,17,
1,1,2,3,4,5,8,9,19,25,29,
1,1,2,3,4,5,8,24,
1,1,2,3,4,5,13,
13,1,2,3,4,5,13,14,15,16,17,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,18,19,20,21,22,
2,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,18,19,20,21,22,33,34,35,36,37,28,29,30,31,32,23,24,25,26,27,38,39,40,41,42,43,44,45,46,47,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,23,24,25,26,27,18,19,20,21,22,33,34,35,36,37,28,29,30,31,32,43,44,45,46,47,38,39,40,41,42,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,23,24,25,26,27,18,19,20,21,22,38,39,40,41,42,28,29,30,31,32,43,44,45,46,47,33,34,35,36,37,
1,1,2,3,4,5,13,14,15,16,17,8,9,10,11,12,23,24,25,26,27,28,29,30,31,32,
1,1,2,3,4,5,13,14,15,16,17,18,19,20,21,22,
1,1,2,3,4,5,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,8,9,10,11,12,
1,1,2,3,4,5,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,38,39,40,41,42,33,34,35,36,37,43,44,45,46,47,8,9,10,11,12,
1,1,2,3,4,5,13,14,15,16,17,23,24,25,26,27,18,19,20,21,22,33,34,35,36,37,28,29,30,31,32,38,39,40,41,42,43,44,45,46,47,8,9,10,11,12,
1,1,2,3,4,5,13,14,15,16,17,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,8,9,10,11,12,23,24,25,26,27,18,19,20,21,22,
1,1,2,3,4,5,13,14,15,16,17,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,23,24,25,26,27,18,19,20,21,22,8,9,10,11,12,
2,1,2,3,4,5,13,14,15,16,17,33,34,35,36,37,
1,1,2,3,4,5,13,14,15,16,17,33,34,35,36,37,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,38,39,40,41,42,43,44,45,46,47,
1,1,2,3,4,5,13,14,15,16,17,38,39,40,41,42,23,24,25,26,27,
2,1,2,3,4,5,13,14,15,16,17,43,44,45,46,47,
1,1,2,3,4,5,13,14,15,16,17,43,44,45,46,47,18,19,20,21,22,
1,1,2,3,4,5,13,14,15,16,17,43,44,45,46,47,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,8,9,10,11,12,
1,1,2,3,4,5,13,14,15,16,17,43,44,45,46,47,38,39,40,41,42,33,34,35,36,37,28,29,30,31,32,23,24,25,26,27,22,21,
1,1,2,3,4,5,17,21,43,45,
34,1,2,3,4,5,18,19,20,21,22,
1,1,2,3,4,5,18,19,20,21,22,8,9,10,11,12,23,24,25,26,27,13,14,15,16,17,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,
1,1,2,3,4,5,18,19,20,21,22,8,9,10,11,12,28,29,30,31,32,
1,1,2,3,4,5,18,19,20,21,22,8,9,10,11,12,33,34,35,36,37,
