36,5,
1,1,2,3,4,5,21,22,23,24,25,11,12,13,14,15,31,32,33,34,35,36,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,
2,1,2,3,4,5,21,22,23,24,25,16,17,18,19,20,
1,1,2,3,4,5,21,22,23,24,25,16,17,18,19,20,6,7,8,9,10,31,32,33,34,35,36,26,27,28,29,30,11,12,13,14,15,
1,1,2,3,4,5,21,22,23,24,25,16,17,18,19,20,31,32,33,34,35,36,6,7,8,9,10,26,27,28,29,30,11,12,13,14,15,
4,1,2,3,4,5,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,
1,1,2,3,4,5,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,11,12,13,14,15,
1,1,2,3,4,5,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,
30,1,2,3,4,5,26,27,28,29,30,
2,1,2,3,4,5,26,27,28,29,30,6,7,8,9,10,
1,1,2,3,4,5,26,27,28,29,30,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,36,11,12,13,14,15,
2,1,2,3,4,5,26,27,28,29,30,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,36,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,26,27,28,29,30,6,7,8,9,10,31,32,33,34,35,36,21,22,23,24,25,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,
2,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,36,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,6,7,8,9,10,31,32,33,34,35,36,21,22,23,24,25,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,6,7,8,9,10,31,32,33,34,35,36,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,31,32,33,34,35,36,21,22,23,24,25,6,7,8,9,10,
1,1,2,3,4,5,26,27,28,29,30,11,12,13,14,15,21,22,23,24,25,
3,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,36,11,12,13,14,15,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,6,7,8,9,10,31,32,33,34,35,36,11,12,13,14,15,21,22,23,24,25,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,6,7,8,9,10,31,32,33,34,35,36,21,22,23,24,25,11,12,13,14,15,
3,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,36,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,21,22,23,24,25,6,7,8,9,10,31,32,33,34,35,36,
1,1,2,3,4,5,26,27,28,29,30,16,17,18,19,20,31,32,33,34,35,36,21,22,23,24,25,11,12,13,14,15,6,7,8,9,10,
1,1,2,3,4,5,26,27,28,29,30,21,22,23,24,25,
1,1,2,3,4,5,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
3,1,2,3,4,5,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,36,6,7,8,9,10,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,26,27,28,29,30,31,32,33,34,35,36,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,4,5,26,27,28,29,30,31,32,33,34,35,36,6,7,8,9,10,21,22,23,24,25,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,4,5,26,27,28,29,30,31,32,33,34,35,36,21,22,23,24,25,
1,1,2,3,4,5,26,27,28,29,30,31,32,33,34,35,36,21,22,23,24,25,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
8,1,2,3,4,5,31,32,33,34,35,36,
1,1,2,3,4,5,31,32,33,34,35,36,6,7,8,9,10,
1,1,2,3,4,5,31,32,33,34,35,36,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,31,32,33,34,35,36,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,31,32,33,34,35,36,6,7,8,9,10,26,27,28,29,30,11,12,13,14,15,21,22,23,24,25,16,17,18,19,20,
1,1,2,3,4,5,31,32,33,34,35,36,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,16,17,18,19,20,26,27,28,29,30,
2,1,2,3,4,5,31,32,33,34,35,36,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,4,5,31,32,33,34,35,36,16,17,18,19,20,6,7,8,9,10,11,12,13,14,15,21,22,23,24,25,26,27,28,29,30,
1,1,2,3,4,5,31,32,33,34,35,36,16,17,18,19,20,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,11,12,13,14,15,
1,1,2,3,4,5,31,32,33,34,35,36,16,17,18,19,20,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,21,22,23,24,25,
1,1,2,3,4,5,31,32,33,34,35,36,21,22,23,24,25,
2,1,2,3,4,5,31,32,33,34,35,36,21,22,23,24,25,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,
1,1,2,3,4,5,31,32,33,34,35,36,21,22,23,24,25,6,7,8,9,10,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,31,32,33,34,35,36,21,22,23,24,25,26,27,28,29,30,6,7,8,9,10,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,31,32,33,34,35,36,26,27,28,29,30,
1,1,2,3,4,5,31,32,33,34,35,36,26,27,28,29,30,21,22,23,24,25,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1,1,2,3,26,27,
1,1,2,4,3,
1,1,2,5,3,
1,1,2,5,11,15,
1,1,2,6,
1,1,3,2,
1,1,3,2,5,4,
2,1,3,4,
2,1,3,5,
1,1,4,5,3,2,
4,1,5,2,
2,1,5,3,
1,1,5,3,4,
8,1,5,4,
1,1,5,4,3,
1,1,6,2,
1,1,6,2,3,4,5,
1,1,6,5,
1,1,6,7,2,
1,1,6,8,31,16,17,2,3,4,5,7,9,10,
1,1,6,10,2,7,4,9,3,8,5,
1,1,6,11,
1,1,6,11,2,7,12,3,8,13,4,9,14,5,10,15,16,
3,1,6,16,
1,1,6,16,2,3,7,4,9,12,21,17,10,13,5,18,8,14,23,24,19,25,15,20,36,22,33,34,28,29,35,11,27,32,26,30,31,
1,1,6,16,2,7,
1,1,6,16,7,8,9,10,3,4,5,
1,1,6,16,21,26,11,
2,1,6,21,
1,1,6,21,24,31,
1,1,6,22,
1,1,6,28,
1,1,6,29,
2,1,6,31,
1,1,7,13,19,
1,1,7,13,23,32,
1,1,7,14,
1,1,7,21,
1,1,7,30,
1,1,8,24,36,
1,1,11,6,
1,1,11,9,17,
1,1,11,16,
1,1,11,21,16,
1,1,11,31,26,
1,1,12,13,4,5,
1,1,12,23,29,
1,1,15,31,
1,1,16,2,6,17,
1,1,16,2,17,3,18,4,19,5,20,
1,1,16,6,31,
1,1,16,11,
1,1,16,14,
1,1,16,15,
2,1,16,21,
1,1,16,24,
2,1,16,26,
1,1,16,30,
1,1,16,31,
1,1,17,29,
1,1,18,23,28,33,
1,1,21,3,23,
1,1,21,6,
1,1,21,16,26,
4,1,21,27,
1,1,21,31,
1,1,22,5,
1,1,22,12,6,29,
1,1,24,16,
1,1,26,3,
2,1,26,5,
1,1,26,6,
1,1,26,6,31,
1,1,26,22,
2,1,26,27,
1,1,26,28,
1,1,29,16,
1,1,30,27,31,
1,1,31,5,
1,1,31,11,
1,1,31,16,
1,1,31,21,26,
1,1,31,24,11,6,16,27,
1,1,34,21,27,
1,2,3,4,
1,2,3,4,5,1,
1,2,4,5,3,
1,2,6,31,23,
1,2,8,13,
1,2,12,9,
1,2,12,34,
1,2,14,18,
1,3,1,5,
1,3,2,1,5,4,
1,3,5,1,2,
1,3,5,2,
1,3,6,20,
1,3,8,13,18,
1,3,12,26,34,
1,3,13,22,
1,3,24,31,
1,4,1,2,3,
2,4,3,2,
1,4,3,2,1,
1,4,5,1,2,
2,5,1,2,3,4,
1,5,4,2,3,1,
1,5,7,21,
1,5,16,4,
1,5,27,10,7,
1,6,1,2,24,7,
1,6,1,7,8,9,10,
1,6,1,8,
1,6,1,11,16,
3,6,1,16,
1,6,1,16,7,8,9,
1,6,1,16,11,12,13,14,15,
3,6,1,16,11,26,
1,6,1,24,16,10,7,
2,6,1,26,
2,6,1,31,
1,6,1,31,7,8,
1,6,1,31,21,26,11,16,
1,6,1,31,26,27,23,24,16,11,5,4,2,3,7,28,29,30,19,10,9,35,25,22,17,21,36,34,33,32,20,18,8,12,13,15,14,
2,6,1,32,
1,6,2,12,16,21,26,31,
1,6,3,2,
1,6,5,26,
1,6,7,1,8,
1,6,7,1,24,16,
15,6,7,8,
1,6,7,8,1,16,
2,6,7,8,9,
2100,6,7,8,9,10,
39,6,7,8,9,10,1,2,3,4,5,
10,6,7,8,9,10,1,2,3,4,5,11,12,13,14,15,
