36,5,
2,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,21,22,23,24,25,11,12,13,14,15,26,27,28,29,30,
1,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,26,27,28,29,30,
4,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,11,12,13,14,15,
2,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,11,12,13,14,15,
2,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,11,12,13,14,15,16,17,18,19,20,26,27,28,29,30,
1,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,16,17,18,19,20,
1,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,16,17,18,19,20,11,12,13,14,15,26,27,28,29,30,
1,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,16,17,18,19,20,26,27,28,29,30,11,12,13,14,15,
3,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,21,22,23,24,25,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,
2,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,
5,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,16,17,18,19,20,11,12,13,14,15,21,22,23,24,25,
7,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,16,17,18,19,20,21,22,23,24,25,11,12,13,14,15,
7,1,2,3,4,5,6,7,8,9,10,31,32,33,34,35,26,27,28,29,30,21,22,23,24,25,16,17,18,19,20,11,12,13,14,15,
1,1,2,3,4,5,7,8,9,10,6,
1,1,2,3,4,5,8,7,6,9,10,
608,1,2,3,4,5,11,12,13,14,15,
82,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,
4,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,
21,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,
6,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,
113,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,
14,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,21,22,23,24,25,31,32,33,34,35,26,27,28,29,30,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,
13,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,21,22,23,24,25,31,32,33,34,35,
32,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,21,22,23,24,25,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,31,32,33,34,35,21,22,23,24,25,26,27,28,29,30,
9,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,16,17,18,19,20,31,32,33,34,35,26,27,28,29,30,21,22,23,24,25,
67,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,
12,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,16,17,18,19,20,
2,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,16,17,18,19,20,26,27,28,29,30,
58,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,16,17,18,19,20,26,27,28,29,30,31,32,33,34,35,
11,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,16,17,18,19,20,31,32,33,34,35,26,27,28,29,30,
3,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,
6,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,16,17,18,19,20,31,32,33,34,35,
7,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,16,17,18,19,20,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,
4,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,21,22,23,24,25,31,32,33,34,35,26,27,28,29,30,16,17,18,19,20,
1,1,2,3,4,5,11,12,13,14,15,6,7,8,9,10,26,27,28,29,30,
