5,2,
420,1,
1208,1,2,
660,1,2,3,4,
18,1,2,3,4,5,
2,1,2,3,5,4,
5,1,2,4,3,5,
1,1,2,5,
6,1,2,5,3,4,
2,1,2,5,4,3,
34,1,3,
7,1,3,2,4,5,
1,1,3,2,5,4,
1,1,3,4,2,
1,1,3,4,2,5,
2,1,3,4,5,2,
3,1,3,5,
8,1,3,5,2,4,
2,1,3,5,4,2,
15,1,4,
2,1,4,2,3,5,
1,1,4,2,5,3,
3,1,4,3,2,5,
1,1,4,3,5,2,
2,1,4,5,
3,1,4,5,3,2,
107,1,5,
4,1,5,2,
24,1,5,2,3,4,
7,1,5,2,4,3,
4,1,5,3,
2,1,5,3,2,4,
5,1,5,3,4,2,
2,1,5,4,
6,1,5,4,2,3,
5,1,5,4,3,2,
37,2,
18,2,1,
1,2,1,3,4,5,
1,2,1,4,3,5,
1,2,1,5,3,4,
1,2,3,
2,2,3,4,1,5,
1,2,3,4,5,1,
1,2,3,5,
5,2,4,
1,2,4,1,3,5,
1,2,4,1,5,3,
2,2,4,5,3,1,
2,2,5,
1,2,5,1,3,4,
1,2,5,4,3,1,
19,3,
6,3,1,
1,3,1,2,4,5,
1,3,1,4,5,2,
1,3,1,5,4,2,
3,3,2,
297,3,4,
112,3,4,1,2,
1,3,4,1,2,5,
3,3,4,5,
3,3,4,5,1,2,
2,3,4,5,2,1,
7,3,5,
1,3,5,1,4,2,
1,3,5,4,1,2,
8,3,5,4,2,1,
36,4,
2,4,1,
1,4,1,2,3,5,
1,4,1,3,2,5,
1,4,1,5,
1,4,1,5,3,2,
1,4,2,3,
1,4,2,5,3,1,
7,4,3,
3,4,3,2,1,
2,4,3,5,2,1,
9,4,5,
2,4,5,2,3,1,
1,4,5,3,
7,4,5,3,2,1,
2038,5,
113,5,1,
5,5,1,2,
25,5,1,2,3,4,
2,5,1,2,4,3,
4,5,1,3,
10,5,1,3,2,4,
22,5,1,3,4,2,
3,5,1,4,
6,5,1,4,2,3,
15,5,1,4,3,2,
10,5,2,
2,5,2,1,3,4,
2,5,2,1,4,3,
3,5,2,3,1,4,
3,5,2,3,4,1,
1,5,2,4,1,3,
3,5,2,4,3,1,
53,5,3,
2,5,3,1,
6,5,3,1,2,4,
11,5,3,1,4,2,
4,5,3,2,4,1,
16,5,3,4,
11,5,3,4,1,2,
54,5,3,4,2,1,
56,5,4,
1,5,4,1,
4,5,4,1,2,3,
6,5,4,1,3,2,
4,5,4,2,
5,5,4,2,3,1,
10,5,4,3,
4,5,4,3,1,2,
1,5,4,3,2,
61,5,4,3,2,1,
Candidate 1,SHIELDS Ben,A,
Candidate 2,PRZERADA Tyler,A,
Candidate 3,MULCAHY Merrilyn,B,
Candidate 4,ELLIS Nathan,B,
Candidate 5,DIFFEY Jane,UNGROUPED CANDIDATES,
NSW Local Government 2017 Dubbo Regional - Dubbo North Ward,
