5,3,
1,1,
20,1,2,
1,1,2,3,4,
11,1,2,3,4,5,
2,1,2,3,5,4,
1,1,2,4,
1,1,2,4,3,5,
2,1,2,5,4,3,
18,1,3,
1,1,3,2,
2,1,3,2,4,5,
1,1,3,2,5,4,
2,1,3,4,
2,1,3,4,2,5,
1,1,3,4,5,2,
3,1,3,5,
2,1,3,5,4,2,
19,1,4,
4,1,4,2,
1,1,4,2,3,
3,1,4,2,3,5,
1,1,4,2,5,3,
3,1,4,3,
2,1,4,3,2,5,
1,1,4,5,
22,1,5,
4,1,5,2,
1,1,5,2,3,4,
1,1,5,2,4,3,
5,1,5,3,2,4,
1,1,5,3,4,2,
2,1,5,4,
2,1,5,4,2,3,
2,1,5,4,3,2,
24,2,1,
3,2,1,3,
3,2,1,3,4,5,
1,2,1,3,5,4,
1,2,1,4,
1,2,1,4,3,5,
2,2,1,4,5,3,
3,2,1,5,
1,2,1,5,3,4,
3,2,1,5,4,3,
30,2,3,
1,2,3,1,
4,2,3,1,4,5,
1,2,3,1,5,
2,2,3,1,5,4,
5,2,3,4,
3,2,3,4,1,5,
5,2,3,4,5,1,
4,2,3,5,
3,2,3,5,1,4,
5,2,3,5,4,1,
32,2,4,
1,2,4,1,
1,2,4,1,3,5,
1,2,4,1,5,3,
3,2,4,3,
9,2,4,3,1,5,
1,2,4,5,3,1,
142,2,5,
1,2,5,1,
2,2,5,1,3,4,
2,2,5,1,4,3,
9,2,5,3,
5,2,5,3,1,4,
11,2,5,3,4,1,
5,2,5,4,
1,2,5,4,1,3,
6,2,5,4,3,1,
33,3,1,
2,3,1,2,
5,3,1,2,4,5,
1,3,1,2,5,
1,3,1,2,5,4,
2,3,1,4,
4,3,1,4,2,5,
2,3,1,4,5,2,
6,3,1,5,
47,3,2,
2,3,2,1,
8,3,2,1,4,5,
2,3,2,1,5,4,
7,3,2,4,
6,3,2,4,1,5,
7,3,2,4,5,1,
5,3,2,5,
1,3,2,5,1,
2,3,2,5,1,4,
5,3,2,5,4,1,
260,3,4,
18,3,4,1,
1,3,4,1,2,
19,3,4,1,2,5,
4,3,4,1,5,2,
20,3,4,2,
18,3,4,2,1,5,
11,3,4,2,5,1,
16,3,4,5,
1,3,4,5,1,
12,3,4,5,1,2,
20,3,4,5,2,1,
95,3,5,
4,3,5,1,
2,3,5,1,2,4,
6,3,5,1,4,2,
7,3,5,2,
5,3,5,2,1,4,
7,3,5,2,4,1,
15,3,5,4,
6,3,5,4,1,2,
16,3,5,4,2,1,
16,4,1,
2,4,1,2,
2,4,1,2,3,5,
1,4,1,2,5,
2,4,1,2,5,3,
2,4,1,3,
1,4,1,3,2,5,
3,4,1,3,5,2,
1,4,1,5,2,3,
2,4,1,5,3,2,
45,4,2,
1,4,2,1,
2,4,2,1,3,5,
3,4,2,1,5,3,
4,4,2,3,
2,4,2,3,1,5,
3,4,2,3,5,1,
5,4,2,5,
1,4,2,5,1,3,
1,4,2,5,3,1,
81,4,3,
45,4,3,1,
12,4,3,1,2,5,
4,4,3,1,5,2,
5,4,3,2,
13,4,3,2,1,5,
1,4,3,2,5,
6,4,3,2,5,1,
3,4,3,5,
4,4,3,5,1,2,
12,4,3,5,2,1,
54,4,5,
1,4,5,1,
2,4,5,1,2,3,
1,4,5,1,3,2,
6,4,5,2,
1,4,5,2,3,1,
9,4,5,3,
3,4,5,3,1,2,
1,4,5,3,2,
7,4,5,3,2,1,
43,5,1,
9,5,1,2,3,4,
4,5,1,2,4,3,
4,5,1,3,
2,5,1,3,2,4,
5,5,1,3,4,2,
4,5,1,4,
1,5,1,4,3,2,
161,5,2,
2,5,2,1,
4,5,2,1,3,4,
7,5,2,1,4,3,
13,5,2,3,
1,5,2,3,1,
10,5,2,3,1,4,
1,5,2,3,4,
13,5,2,3,4,1,
9,5,2,4,
3,5,2,4,1,3,
2,5,2,4,3,
5,5,2,4,3,1,
116,5,3,
10,5,3,1,
7,5,3,1,2,4,
5,5,3,1,4,2,
9,5,3,2,
7,5,3,2,1,4,
7,5,3,2,4,1,
12,5,3,4,
8,5,3,4,1,2,
19,5,3,4,2,1,
100,5,4,
4,5,4,1,
4,5,4,1,2,3,
2,5,4,1,3,2,
5,5,4,2,
1,5,4,2,1,
3,5,4,2,1,3,
1,5,4,2,3,
7,5,4,2,3,1,
12,5,4,3,
5,5,4,3,1,2,
13,5,4,3,2,1,
Candidate 1,MITCHELL Talia,None,
Candidate 2,GARRATT Andrew,None,
Candidate 3,LINDNER Ashley,None,
Candidate 4,HICKS Matt,None,
Candidate 5,O'NEILL Jenny,None,
NSW Local Government 2024 Greater Hume Shire - West Ward,
