5,1,
29104,1,
1345,1,2,
120,1,2,3,
62,1,2,3,4,
2194,1,2,3,4,5,
2,1,2,3,5,
162,1,2,3,5,4,
54,1,2,4,
18,1,2,4,3,
966,1,2,4,3,5,
5,1,2,4,5,
164,1,2,4,5,3,
77,1,2,5,
1,1,2,5,3,
245,1,2,5,3,4,
4,1,2,5,4,
316,1,2,5,4,3,
482,1,3,
31,1,3,2,
23,1,3,2,4,
539,1,3,2,4,5,
87,1,3,2,5,4,
44,1,3,4,
9,1,3,4,2,
491,1,3,4,2,5,
1,1,3,4,5,
300,1,3,4,5,2,
31,1,3,5,
2,1,3,5,2,
76,1,3,5,2,4,
2,1,3,5,4,
147,1,3,5,4,2,
650,1,4,
33,1,4,2,
2,1,4,2,3,
480,1,4,2,3,5,
3,1,4,2,5,
93,1,4,2,5,3,
38,1,4,3,
5,1,4,3,2,
668,1,4,3,2,5,
3,1,4,3,5,
245,1,4,3,5,2,
43,1,4,5,
5,1,4,5,2,
153,1,4,5,2,3,
5,1,4,5,3,
251,1,4,5,3,2,
1387,1,5,
89,1,5,2,
8,1,5,2,3,
547,1,5,2,3,4,
2,1,5,2,4,
333,1,5,2,4,3,
41,1,5,3,
4,1,5,3,2,
188,1,5,3,2,4,
3,1,5,3,4,
344,1,5,3,4,2,
45,1,5,4,
307,1,5,4,2,3,
6,1,5,4,3,
785,1,5,4,3,2,
2558,2,
486,2,1,
22,2,1,3,
11,2,1,3,4,
364,2,1,3,4,5,
55,2,1,3,5,4,
12,2,1,4,
9,2,1,4,3,
222,2,1,4,3,5,
55,2,1,4,5,3,
36,2,1,5,
1,2,1,5,3,
78,2,1,5,3,4,
2,2,1,5,4,
93,2,1,5,4,3,
76,2,3,
12,2,3,1,
1,2,3,1,4,
76,2,3,1,4,5,
9,2,3,1,5,4,
11,2,3,4,
3,2,3,4,1,
124,2,3,4,1,5,
3,2,3,4,5,
107,2,3,4,5,1,
6,2,3,5,
13,2,3,5,1,4,
19,2,3,5,4,1,
107,2,4,
13,2,4,1,
1,2,4,1,3,
52,2,4,1,3,5,
1,2,4,1,5,
20,2,4,1,5,3,
17,2,4,3,
4,2,4,3,1,
99,2,4,3,1,5,
36,2,4,3,5,1,
