5,1,
2268,1,
593,1,2,
14,1,2,3,
3,1,2,3,4,
215,1,2,3,4,5,
1,1,2,3,5,
27,1,2,3,5,4,
17,1,2,4,
74,1,2,4,3,5,
19,1,2,4,5,3,
10,1,2,5,
1,1,2,5,3,
39,1,2,5,3,4,
1,1,2,5,4,
39,1,2,5,4,3,
108,1,3,
2,1,3,2,
46,1,3,2,4,5,
14,1,3,2,5,4,
5,1,3,4,
1,1,3,4,2,
25,1,3,4,2,5,
2,1,3,4,5,
19,1,3,4,5,2,
5,1,3,5,
4,1,3,5,2,4,
14,1,3,5,4,2,
96,1,4,
5,1,4,2,
21,1,4,2,3,5,
3,1,4,2,5,3,
4,1,4,3,
22,1,4,3,2,5,
10,1,4,3,5,2,
16,1,4,5,
7,1,4,5,2,3,
17,1,4,5,3,2,
246,1,5,
8,1,5,2,
43,1,5,2,3,4,
20,1,5,2,4,3,
11,1,5,3,
21,1,5,3,2,4,
23,1,5,3,4,2,
11,1,5,4,
1,1,5,4,2,
14,1,5,4,2,3,
1,1,5,4,3,
58,1,5,4,3,2,
3792,2,
854,2,1,
13,2,1,3,
171,2,1,3,4,5,
2,2,1,3,5,
29,2,1,3,5,4,
9,2,1,4,
1,2,1,4,3,
58,2,1,4,3,5,
24,2,1,4,5,3,
16,2,1,5,
44,2,1,5,3,4,
56,2,1,5,4,3,
213,2,3,
8,2,3,1,
28,2,3,1,4,5,
7,2,3,1,5,4,
19,2,3,4,
28,2,3,4,1,5,
5,2,3,4,5,
98,2,3,4,5,1,
13,2,3,5,
7,2,3,5,1,4,
1,2,3,5,4,
34,2,3,5,4,1,
187,2,4,
10,2,4,1,
23,2,4,1,3,5,
12,2,4,1,5,3,
15,2,4,3,
1,2,4,3,1,
33,2,4,3,1,5,
1,2,4,3,5,
53,2,4,3,5,1,
15,2,4,5,
2,2,4,5,1,
14,2,4,5,1,3,
4,2,4,5,3,
51,2,4,5,3,1,
460,2,5,
19,2,5,1,
1,2,5,1,3,
50,2,5,1,3,4,
16,2,5,1,4,3,
10,2,5,3,
1,2,5,3,1,
15,2,5,3,1,4,
1,2,5,3,4,
47,2,5,3,4,1,
12,2,5,4,
26,2,5,4,1,3,
1,2,5,4,3,
104,2,5,4,3,1,
1344,3,
58,3,1,
7,3,1,2,
1,3,1,2,4,
31,3,1,2,4,5,
9,3,1,2,5,4,
10,3,1,4,2,5,
6,3,1,4,5,2,
3,3,1,5,
5,3,1,5,2,4,
1,3,1,5,4,
9,3,1,5,4,2,
102,3,2,
2,3,2,1,
29,3,2,1,4,5,
16,3,2,1,5,4,
11,3,2,4,
19,3,2,4,1,5,
1,3,2,4,5,
38,3,2,4,5,1,
6,3,2,5,
7,3,2,5,1,4,
22,3,2,5,4,1,
109,3,4,
3,3,4,1,
1,3,4,1,2,
25,3,4,1,2,5,
7,3,4,1,5,2,
1,3,4,2,
17,3,4,2,1,5,
20,3,4,2,5,1,
10,3,4,5,
27,3,4,5,1,2,
31,3,4,5,2,1,
145,3,5,
2,3,5,1,
15,3,5,1,2,4,
5,3,5,1,4,2,
4,3,5,2,
7,3,5,2,1,4,
16,3,5,2,4,1,
6,3,5,4,
24,3,5,4,1,2,
1,3,5,4,2,
50,3,5,4,2,1,
1639,4,
73,4,1,
8,4,1,2,
19,4,1,2,3,5,
8,4,1,2,5,3,
1,4,1,3,
11,4,1,3,2,5,
4,4,1,3,5,2,
7,4,1,5,
7,4,1,5,2,3,
6,4,1,5,3,2,
148,4,2,
4,4,2,1,
27,4,2,1,3,5,
10,4,2,1,5,3,
12,4,2,3,
17,4,2,3,1,5,
43,4,2,3,5,1,
9,4,2,5,
1,4,2,5,1,
11,4,2,5,1,3,
19,4,2,5,3,1,
132,4,3,
1,4,3,1,
11,4,3,1,2,5,
9,4,3,1,5,2,
10,4,3,2,
13,4,3,2,1,5,
27,4,3,2,5,1,
22,4,3,5,
13,4,3,5,1,2,
26,4,3,5,2,1,
818,4,5,
4,4,5,1,
18,4,5,1,2,3,
15,4,5,1,3,2,
20,4,5,2,
1,4,5,2,1,
21,4,5,2,1,3,
2,4,5,2,3,
67,4,5,2,3,1,
37,4,5,3,
1,4,5,3,1,
41,4,5,3,1,2,
5,4,5,3,2,
97,4,5,3,2,1,
5370,5,
243,5,1,
14,5,1,2,
2,5,1,2,3,
58,5,1,2,3,4,
