5,1,
1344,1,
84,1,2,
6,1,2,3,
2,1,2,3,4,
71,1,2,3,4,5,
12,1,2,3,5,4,
7,1,2,4,
20,1,2,4,3,5,
3,1,2,4,5,
66,1,2,4,5,3,
4,1,2,5,
13,1,2,5,3,4,
1,1,2,5,4,
38,1,2,5,4,3,
43,1,3,
2,1,3,2,
23,1,3,2,4,5,
8,1,3,2,5,4,
9,1,3,4,2,5,
1,1,3,4,5,
7,1,3,4,5,2,
2,1,3,5,
10,1,3,5,2,4,
11,1,3,5,4,2,
32,1,4,
4,1,4,2,
1,1,4,2,3,
19,1,4,2,3,5,
1,1,4,2,5,
32,1,4,2,5,3,
4,1,4,3,2,5,
4,1,4,3,5,2,
1,1,4,5,
1,1,4,5,2,
17,1,4,5,2,3,
11,1,4,5,3,2,
48,1,5,
3,1,5,2,
20,1,5,2,3,4,
43,1,5,2,4,3,
2,1,5,3,
13,1,5,3,2,4,
5,1,5,3,4,2,
1,1,5,4,
1,1,5,4,2,
21,1,5,4,2,3,
17,1,5,4,3,2,
1714,2,
91,2,1,
4,2,1,3,
71,2,1,3,4,5,
13,2,1,3,5,4,
7,2,1,4,
1,2,1,4,3,
31,2,1,4,3,5,
2,2,1,4,5,
63,2,1,4,5,3,
9,2,1,5,
13,2,1,5,3,4,
1,2,1,5,4,
39,2,1,5,4,3,
48,2,3,
1,2,3,1,
1,2,3,1,4,
43,2,3,1,4,5,
16,2,3,1,5,4,
2,2,3,4,
16,2,3,4,1,5,
19,2,3,4,5,1,
4,2,3,5,
12,2,3,5,1,4,
12,2,3,5,4,1,
38,2,4,
4,2,4,1,
16,2,4,1,3,5,
1,2,4,1,5,
24,2,4,1,5,3,
1,2,4,3,1,
9,2,4,3,1,5,
7,2,4,3,5,1,
1,2,4,5,1,
18,2,4,5,1,3,
8,2,4,5,3,1,
69,2,5,
3,2,5,1,
23,2,5,1,3,4,
36,2,5,1,4,3,
9,2,5,3,1,4,
8,2,5,3,4,1,
1,2,5,4,
2,2,5,4,1,
28,2,5,4,1,3,
5,2,5,4,3,1,
1464,3,
37,3,1,
2,3,1,2,
42,3,1,2,4,5,
1,3,1,2,5,
7,3,1,2,5,4,
16,3,1,4,
7,3,1,4,2,5,
1,3,1,4,5,
5,3,1,4,5,2,
3,3,1,5,
1,3,1,5,2,
14,3,1,5,2,4,
1,3,1,5,4,
14,3,1,5,4,2,
55,3,2,
6,3,2,1,
1,3,2,1,4,
64,3,2,1,4,5,
1,3,2,1,5,
16,3,2,1,5,4,
2,3,2,4,
15,3,2,4,1,5,
17,3,2,4,5,1,
2,3,2,5,
13,3,2,5,1,4,
18,3,2,5,4,1,
42,3,4,
1,3,4,1,
9,3,4,1,2,5,
1,3,4,1,5,2,
2,3,4,2,
23,3,4,2,1,5,
4,3,4,2,5,1,
5,3,4,5,
8,3,4,5,1,2,
16,3,4,5,2,1,
91,3,5,
5,3,5,1,
37,3,5,1,2,4,
1,3,5,1,4,
18,3,5,1,4,2,
3,3,5,2,
28,3,5,2,1,4,
1,3,5,2,4,
13,3,5,2,4,1,
1,3,5,4,1,
12,3,5,4,1,2,
39,3,5,4,2,1,
638,4,
21,4,1,
5,4,1,2,
17,4,1,2,3,5,
27,4,1,2,5,3,
3,4,1,3,2,5,
2,4,1,3,5,2,
1,4,1,5,
13,4,1,5,2,3,
11,4,1,5,3,2,
21,4,2,
3,4,2,1,
25,4,2,1,3,5,
1,4,2,1,5,
23,4,2,1,5,3,
1,4,2,3,
7,4,2,3,1,5,
4,4,2,3,5,1,
1,4,2,5,1,
4,4,2,5,1,3,
4,4,2,5,3,1,
23,4,3,
4,4,3,1,2,5,
5,4,3,1,5,2,
1,4,3,2,
20,4,3,2,1,5,
4,4,3,2,5,1,
3,4,3,5,
5,4,3,5,1,2,
10,4,3,5,2,1,
24,4,5,
22,4,5,1,2,3,
5,4,5,1,3,2,
1,4,5,2,1,
10,4,5,2,1,3,
3,4,5,2,3,1,
4,4,5,3,1,2,
19,4,5,3,2,1,
4824,5,
144,5,1,
13,5,1,2,
1,5,1,2,3,
67,5,1,2,3,4,
4,5,1,2,4,
121,5,1,2,4,3,
5,5,1,3,
44,5,1,3,2,4,
16,5,1,3,4,2,
5,5,1,4,
72,5,1,4,2,3,
1,5,1,4,3,
32,5,1,4,3,2,
112,5,2,
11,5,2,1,
3,5,2,1,3,
58,5,2,1,3,4,
2,5,2,1,4,
92,5,2,1,4,3,
2,5,2,3,
1,5,2,3,1,
25,5,2,3,1,4,
17,5,2,3,4,1,
3,5,2,4,
2,5,2,4,1,
40,5,2,4,1,3,
16,5,2,4,3,1,
137,5,3,
9,5,3,1,
41,5,3,1,2,4,
1,5,3,1,4,
29,5,3,1,4,2,
2,5,3,2,
46,5,3,2,1,4,
21,5,3,2,4,1,
2,5,3,4,
1,5,3,4,1,
30,5,3,4,1,2,
38,5,3,4,2,1,
43,5,4,
4,5,4,1,
1,5,4,1,2,
66,5,4,1,2,3,
11,5,4,1,3,2,
48,5,4,2,1,3,
13,5,4,2,3,1,
2,5,4,3,
21,5,4,3,1,2,
1,5,4,3,2,
67,5,4,3,2,1,
Candidate 1,MERCURI Rina,None,
Candidate 2,NAPOLI Anne,None,
Candidate 3,ZAPPACOSTA Dino,None,
Candidate 4,LA ROCCA Mariacarmina (Carmel),None,
Candidate 5,CURRAN Doug,None,
NSW Local Government 2021 City of Griffith Mayoral,
