5,3,
64,1,2,
16,1,2,3,
1,1,2,3,4,
30,1,2,3,4,5,
2,1,2,3,5,4,
10,1,2,4,
8,1,2,4,3,5,
5,1,2,4,5,3,
6,1,2,5,
5,1,2,5,3,4,
9,1,2,5,4,3,
180,1,3,
6,1,3,2,
1,1,3,2,4,
19,1,3,2,4,5,
7,1,3,2,5,4,
16,1,3,4,
17,1,3,4,2,5,
1,1,3,4,5,
17,1,3,4,5,2,
17,1,3,5,
13,1,3,5,2,4,
10,1,3,5,4,2,
136,1,4,
20,1,4,2,
11,1,4,2,3,5,
5,1,4,2,5,3,
16,1,4,3,
11,1,4,3,2,5,
13,1,4,3,5,2,
11,1,4,5,
1,1,4,5,2,3,
10,1,4,5,3,2,
27,1,5,
5,1,5,2,
5,1,5,2,3,4,
1,1,5,2,4,3,
5,1,5,3,
1,1,5,3,2,4,
1,1,5,3,4,
4,1,5,3,4,2,
3,1,5,4,
4,1,5,4,2,3,
4,1,5,4,3,2,
40,2,1,
7,2,1,3,
1,2,1,3,4,
8,2,1,3,4,5,
5,2,1,3,5,4,
9,2,1,4,
8,2,1,4,3,5,
6,2,1,4,5,3,
2,2,1,5,
6,2,1,5,3,4,
1,2,1,5,4,
7,2,1,5,4,3,
14,2,3,
3,2,3,1,
4,2,3,1,4,5,
4,2,3,4,
1,2,3,4,1,5,
1,2,3,4,5,1,
6,2,3,5,
2,2,3,5,1,4,
88,2,4,
7,2,4,1,
21,2,4,1,3,5,
5,2,4,3,
7,2,4,3,1,5,
3,2,4,3,5,1,
5,2,4,5,
2,2,4,5,1,3,
4,2,4,5,3,1,
20,2,5,
3,2,5,1,
1,2,5,1,3,4,
6,2,5,1,4,3,
3,2,5,3,1,4,
6,2,5,4,
7,2,5,4,1,3,
7,2,5,4,3,1,
114,3,1,
9,3,1,2,
1,3,1,2,4,
12,3,1,2,4,5,
7,3,1,2,5,4,
33,3,1,4,
17,3,1,4,2,5,
1,3,1,4,5,
14,3,1,4,5,2,
10,3,1,5,
6,3,1,5,2,4,
14,3,1,5,4,2,
17,3,2,
4,3,2,1,
3,3,2,1,4,5,
2,3,2,1,5,4,
4,3,2,4,
2,3,2,4,1,5,
5,3,2,4,5,1,
2,3,2,5,
1,3,2,5,4,1,
37,3,4,
18,3,4,1,
8,3,4,1,2,5,
8,3,4,1,5,2,
3,3,4,2,
2,3,4,2,1,5,
2,3,4,2,5,1,
2,3,4,5,
4,3,4,5,1,2,
4,3,4,5,2,1,
14,3,5,
2,3,5,1,
2,3,5,1,2,4,
5,3,5,1,4,2,
3,3,5,2,
2,3,5,4,
3,3,5,4,2,1,
118,4,1,
18,4,1,2,
14,4,1,2,3,5,
7,4,1,2,5,3,
21,4,1,3,
1,4,1,3,2,
14,4,1,3,2,5,
1,4,1,3,5,
11,4,1,3,5,2,
3,4,1,5,
6,4,1,5,3,2,
69,4,2,
17,4,2,1,
15,4,2,1,3,5,
1,4,2,1,5,
6,4,2,1,5,3,
3,4,2,3,
4,4,2,3,1,5,
9,4,2,3,5,1,
7,4,2,5,
5,4,2,5,1,3,
3,4,2,5,3,1,
50,4,3,
14,4,3,1,
9,4,3,1,2,5,
1,4,3,1,5,
6,4,3,1,5,2,
9,4,3,2,
4,4,3,2,1,5,
3,4,3,2,5,1,
3,4,3,5,
3,4,3,5,1,2,
4,4,3,5,2,1,
37,4,5,
3,4,5,1,
4,4,5,1,2,3,
1,4,5,1,3,2,
5,4,5,2,
2,4,5,2,1,3,
1,4,5,2,3,1,
5,4,5,3,
1,4,5,3,1,2,
3,4,5,3,2,1,
1,5,
26,5,1,
2,5,1,2,
5,5,1,2,3,4,
1,5,1,2,4,3,
9,5,1,3,
8,5,1,3,2,4,
4,5,1,3,4,2,
3,5,1,4,
3,5,1,4,2,3,
5,5,1,4,3,2,
32,5,2,
5,5,2,1,
3,5,2,1,3,4,
7,5,2,1,4,3,
2,5,2,3,
2,5,2,3,1,4,
1,5,2,3,4,1,
4,5,2,4,
1,5,2,4,1,3,
17,5,3,
7,5,3,1,
2,5,3,1,2,4,
6,5,3,1,4,2,
2,5,3,2,
4,5,3,2,1,4,
1,5,3,2,4,1,
1,5,3,4,
3,5,3,4,1,2,
1,5,3,4,2,1,
23,5,4,
6,5,4,1,
1,5,4,1,2,3,
3,5,4,1,3,2,
2,5,4,2,
1,5,4,2,1,3,
2,5,4,2,3,1,
2,5,4,3,
4,5,4,3,1,2,
6,5,4,3,2,1,
Candidate 1,LISTON Brian,None,
Candidate 2,FORREST Ian,None,
Candidate 3,HOOPER Benjamin,None,
Candidate 4,SCHILG Annette,None,
Candidate 5,KNIGHT Rodney,None,
NSW Local Government 2024 Greater Hume Shire - North Ward,
