8,2,
1,7,1,8,2,3,4,5,6,
1,7,1,8,3,
1,7,2,
1,7,3,
1,7,3,4,8,
1,7,3,8,4,1,2,5,6,
1,7,3,8,4,5,6,2,1,
1,7,3,8,6,4,5,1,2,
1,7,3,8,6,5,4,1,2,
2,7,4,
1,7,4,6,1,2,3,5,8,
1,7,4,8,1,6,3,2,5,
1,7,5,6,8,2,4,3,1,
1,7,5,6,8,3,4,2,1,
1,7,5,8,6,3,4,1,2,
1,7,6,
1,7,6,1,8,5,2,
1,7,6,5,1,3,4,2,8,
1,7,6,8,4,3,5,2,1,
1715,7,8,
45,7,8,1,2,
36,7,8,1,2,3,4,5,6,
26,7,8,1,2,5,6,3,4,
1,7,8,1,5,2,6,3,4,
1,7,8,1,5,3,2,6,4,
1,7,8,1,6,5,2,3,4,
1,7,8,2,1,3,4,6,5,
1,7,8,2,3,4,5,6,1,
29,7,8,3,4,
1,7,8,3,4,1,2,
33,7,8,3,4,1,2,5,6,
1,7,8,3,4,5,6,
39,7,8,3,4,5,6,1,2,
3,7,8,3,4,5,6,2,1,
1,7,8,4,1,2,5,6,3,
19,7,8,5,6,
19,7,8,5,6,1,2,3,4,
1,7,8,5,6,1,2,4,3,
1,7,8,5,6,2,1,
56,7,8,5,6,3,4,1,2,
3,7,8,5,6,3,4,2,1,
1,7,8,5,6,4,3,2,1,
1,7,8,6,5,3,4,2,1,
2,7,8,6,5,4,3,2,1,
38,8,
7,8,1,
1,8,1,3,4,2,5,6,7,
1,8,1,7,2,5,6,3,4,
1,8,1,7,3,4,2,6,5,
1,8,1,7,4,2,3,5,6,
1,8,1,7,5,6,3,4,2,
1,8,2,5,3,7,1,4,6,
1,8,2,6,1,7,5,4,3,
1,8,3,6,2,5,7,4,1,
1,8,3,7,4,
1,8,4,7,3,
1,8,4,7,3,5,6,2,1,
1,8,5,2,1,4,6,7,3,
1,8,5,6,7,2,4,3,1,
1,8,5,7,6,4,3,2,1,
4,8,6,
1,8,6,4,2,7,5,3,1,
1,8,6,5,7,2,3,4,1,
30,8,7,
1,8,7,1,2,
1,8,7,1,4,2,5,3,6,
1,8,7,1,4,3,2,5,6,
1,8,7,3,4,1,6,5,2,
1,8,7,3,4,5,6,1,2,
3,8,7,3,4,5,6,2,1,
1,8,7,3,4,6,5,1,2,
1,8,7,3,4,6,5,2,1,
1,8,7,4,3,
1,8,7,5,6,3,4,1,2,
1,8,7,5,6,3,4,2,1,
1,8,7,6,1,5,3,4,2,
1,8,7,6,5,1,3,2,4,
2,8,7,6,5,3,4,1,2,
2,8,7,6,5,4,3,2,1,
Candidate 1,MALICKI Elaine,A,
Candidate 2,LE MAY Paul,A,
Candidate 3,PETTETT Jeff,B,
Candidate 4,GABB Christine,B,
Candidate 5,BRETHERTON Gioia,C,
Candidate 6,SORRELL Peter,C,
Candidate 7,DYER Grant,D,
Candidate 8,MACKENZIE Dugald,D,
NSW Local Government 2012 Ku-ring-gai Council - Comenarra Ward,
