29,8,
1,1,2,16,22,26,5,
1,1,2,18,16,3,
1,1,2,18,26,
1,1,2,22,3,4,16,17,18,19,20,21,23,24,25,5,6,7,8,9,26,27,28,29,10,11,12,13,14,15,
1,1,2,22,3,16,26,
1,1,2,26,16,
1,1,2,26,16,22,4,24,27,3,23,28,17,18,19,20,25,29,21,10,11,12,13,14,15,5,6,7,8,9,
1,1,2,26,27,5,6,10,
30,1,3,2,4,
1,1,3,2,4,5,16,17,18,19,20,21,6,7,8,9,22,23,24,25,26,27,28,29,10,11,12,13,14,15,
1,1,3,2,4,16,5,22,26,6,17,
1,1,3,2,4,22,26,16,17,
1,1,3,2,10,18,16,27,22,
1,1,3,2,16,27,17,10,5,22,26,4,23,24,25,28,29,13,18,19,20,21,6,7,8,9,11,12,14,15,
9,1,3,4,2,
1,1,3,4,2,5,6,7,8,9,22,23,24,25,16,17,18,19,20,21,26,27,28,29,10,11,12,13,14,15,
1,1,3,4,2,5,8,9,6,7,16,17,18,19,20,21,25,24,23,22,26,27,28,29,15,14,13,12,11,10,
1,1,3,4,2,16,17,21,19,18,20,22,24,23,25,29,27,28,26,8,7,9,5,6,15,14,13,12,11,10,
1,1,3,5,8,16,18,
1,1,3,5,8,22,
1,1,3,9,10,
1,1,3,10,26,
1,1,3,13,5,26,
1,1,3,16,26,
1,1,3,17,10,
1,1,3,18,26,27,28,29,24,
1,1,3,22,26,2,28,27,10,24,16,
1,1,3,27,2,4,
1,1,4,
12,1,4,2,3,
1,1,4,2,3,22,23,24,25,5,6,7,8,9,16,17,18,19,20,21,26,27,28,29,15,14,13,12,11,10,
12,1,4,3,2,
1,1,4,3,2,16,21,20,19,18,
1,1,4,9,24,
1,1,4,9,26,24,17,11,
1,1,4,16,17,2,10,22,26,3,18,19,20,21,27,28,29,12,13,14,15,11,23,24,25,5,6,7,8,9,
1,1,4,26,27,29,24,18,19,20,2,3,16,17,21,22,23,25,28,5,6,7,8,9,10,11,12,13,14,15,
1,1,5,3,16,2,10,22,18,26,
1,1,5,7,4,
1,1,5,9,22,
2,1,5,10,16,
1,1,5,10,16,22,26,17,18,19,20,21,2,3,4,23,24,25,6,7,8,9,27,28,29,
1,1,5,10,26,2,3,4,
1,1,5,13,25,
1,1,5,16,10,
1,1,5,16,17,
1,1,5,16,22,
1,1,5,17,22,26,27,28,2,3,4,6,16,18,19,29,23,24,25,20,21,7,8,9,10,11,12,13,14,15,
1,1,5,17,25,
1,1,5,22,6,7,
1,1,5,22,17,4,
1,1,5,26,10,
1,1,5,27,2,16,26,22,
1,1,6,11,17,25,
1,1,6,12,17,27,23,
1,1,6,13,19,
1,1,6,16,19,
1,1,7,5,3,
1,1,8,12,26,
1,1,9,5,4,11,
1,1,9,18,25,27,
1,1,10,4,16,8,6,24,
1,1,10,11,26,16,20,22,29,27,23,24,2,3,4,14,21,28,5,6,7,8,9,12,13,15,17,18,19,25,
2,1,10,16,22,
1,1,10,16,22,26,4,
1,1,10,16,26,
1,1,10,26,2,
1,1,10,26,16,
1,1,10,26,22,29,
1,1,14,26,7,
1,1,14,26,23,
2,1,16,2,3,
1,1,16,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25,26,27,28,29,
1,1,16,2,3,4,17,18,19,
1,1,16,2,3,4,17,18,19,20,21,5,6,7,8,9,22,23,24,25,28,27,29,26,15,14,13,12,11,10,
1,1,16,2,3,4,27,22,17,18,19,
1,1,16,2,3,17,18,22,26,
1,1,16,2,5,6,7,3,4,8,26,
1,1,16,2,10,
1,1,16,2,17,3,18,4,19,20,21,
1,1,16,2,17,3,18,19,20,21,22,6,7,4,8,9,23,24,25,26,27,28,29,5,10,11,12,13,14,15,
1,1,16,2,18,
1,1,16,3,4,
1,1,16,4,6,29,
1,1,16,4,18,
1,1,16,5,4,
1,1,16,5,10,
2,1,16,5,22,
1,1,16,5,22,26,10,
1,1,16,8,29,
1,1,16,17,10,
1,1,16,17,19,5,2,3,4,22,26,10,11,14,18,20,21,24,25,23,8,6,7,9,27,28,29,15,13,12,
1,1,16,18,2,3,4,17,19,
1,1,16,18,3,
1,1,16,18,20,17,
1,1,16,21,19,2,3,4,17,18,20,
1,1,16,22,5,10,26,
1,1,16,22,5,17,18,27,20,
1,1,16,22,5,27,2,3,4,17,18,28,19,20,12,21,29,23,24,25,6,7,8,9,15,11,10,13,14,26,
1,1,16,22,5,27,17,18,20,
1,1,16,22,18,
2,1,16,22,26,
1,1,16,22,26,5,4,17,18,19,20,21,23,24,25,27,28,29,2,3,6,7,8,9,
1,1,16,26,2,3,4,5,22,25,
1,1,16,26,2,3,4,17,18,5,6,19,20,21,22,23,24,25,7,8,9,27,28,29,10,11,12,13,14,15,
1,1,16,26,2,3,4,17,18,19,20,21,27,28,29,22,23,24,25,5,6,7,8,9,10,11,12,13,14,15,
1,1,16,26,2,4,3,17,18,5,6,19,20,21,22,23,24,25,7,8,9,27,28,29,15,14,13,12,11,10,
1,1,16,26,5,
1,1,16,26,22,
1,1,16,26,22,5,
1,1,16,26,22,5,10,
1,1,17,5,16,
1,1,17,10,3,22,26,2,16,27,28,18,19,4,29,23,24,25,20,21,5,6,7,8,
1,1,18,3,2,4,
1,1,18,3,4,
1,1,18,20,16,
1,1,18,26,5,11,22,
1,1,18,26,24,25,9,3,17,
1,1,21,7,6,
1,1,21,9,7,17,6,29,4,
1,1,22,
1,1,22,2,3,4,5,6,7,8,9,23,24,25,16,17,18,19,20,21,26,27,28,29,10,11,12,13,14,15,
1,1,22,2,3,16,23,24,25,29,28,27,26,21,20,19,18,17,9,8,7,6,5,15,14,13,12,11,10,4,
2,1,22,2,3,18,4,23,24,25,16,17,19,20,21,29,28,27,26,15,14,13,12,11,9,8,7,6,5,10,
1,1,22,5,10,26,20,11,23,6,7,8,9,24,25,2,3,4,12,13,14,15,27,28,29,16,17,18,19,21,
1,1,22,5,28,29,
1,1,22,10,2,3,4,23,12,
2,1,22,10,16,
1,1,22,10,26,
1,1,22,16,4,
1,1,22,23,24,25,2,3,4,26,27,28,29,16,17,18,19,20,21,5,6,7,8,9,10,11,12,13,14,15,
1,1,22,24,26,11,13,27,
1,1,22,26,2,3,4,27,28,
1,1,22,26,10,5,
1,1,22,26,11,16,5,2,3,4,23,24,25,27,28,29,6,7,8,9,17,10,12,13,14,15,18,19,20,21,
1,1,24,2,22,
1,1,25,10,29,15,
1,1,26,3,4,
1,1,26,8,23,
1,1,26,10,16,2,27,28,3,11,4,
1,1,26,10,27,2,5,16,22,20,28,3,17,
1,1,26,10,27,2,5,16,22,20,28,3,17,29,6,4,8,18,19,21,23,24,25,7,9,11,12,13,14,15,
1,1,26,16,4,22,27,29,
1,1,26,16,11,10,2,27,3,4,5,6,7,8,9,24,25,18,20,28,17,29,21,19,23,22,12,13,14,15,
1,1,26,22,3,
1,1,26,22,10,
1,1,26,22,12,2,3,4,5,6,7,8,9,23,24,25,27,28,29,16,17,18,19,20,21,13,14,15,10,11,
1,1,26,22,27,5,3,7,16,10,28,29,23,24,25,2,4,11,6,8,9,17,18,19,20,21,12,13,14,15,
1,1,27,2,3,20,26,18,10,4,5,6,7,8,9,11,12,13,14,15,16,17,19,21,22,23,24,25,28,29,
1,1,27,18,13,
1,1,27,26,28,
8,2,1,3,4,
1,2,1,4,3,
1,2,1,7,9,29,22,21,
1,2,1,16,27,
1,2,3,1,13,16,26,
2,2,3,4,1,
1,2,3,4,18,19,20,21,1,
1,2,3,5,10,22,1,12,25,15,
1,2,4,3,
1,2,4,3,1,22,23,24,25,
1,2,4,5,7,9,1,6,3,24,23,22,26,25,21,20,18,16,8,10,15,13,11,12,14,27,28,29,
1,2,4,20,19,21,17,22,23,24,25,26,29,16,18,
1,2,6,11,17,
1,2,7,10,5,1,26,
1,2,8,11,18,24,26,
1,2,10,5,17,
1,2,10,6,18,
1,2,10,25,18,7,29,
1,2,18,1,23,
1,2,18,5,16,19,22,
1,2,18,16,3,
1,2,18,22,5,10,13,16,24,23,6,7,8,9,11,12,14,15,17,19,20,21,29,
1,2,19,18,1,13,
1,2,26,22,16,1,3,4,
2,3,1,2,4,
1,3,1,2,16,4,
1,3,1,16,22,26,27,25,10,13,2,4,28,29,23,24,17,18,19,20,21,5,6,7,8,9,11,12,14,15,
1,3,1,16,29,2,4,
2,3,2,1,4,
1,3,2,1,4,18,16,17,19,20,21,
1,3,2,1,16,
1,3,2,1,16,18,22,26,
1,3,2,4,1,
1,3,2,16,18,1,22,
1,3,2,16,18,1,22,26,
1,3,9,10,19,23,
1,3,16,1,2,4,
1,3,16,1,18,2,4,17,19,20,21,
2,3,16,17,27,26,1,2,
1,3,22,23,24,25,
1,3,24,5,10,
1,4,1,2,3,
1,4,1,3,2,
1,4,1,3,2,26,27,28,29,
1,4,3,1,2,
2,4,3,2,1,
1,4,3,2,1,9,8,7,6,5,16,17,18,19,20,21,22,23,24,25,10,11,12,13,
1,4,15,14,29,
1,4,20,1,2,
1,4,28,26,27,29,10,11,12,13,14,15,
1,5,
1,5,1,2,16,22,6,7,10,11,3,17,4,
1,5,1,3,9,
1,5,1,16,18,
1,5,1,16,26,29,22,11,3,
1,5,2,3,8,23,24,
