18,3,
1,1,2,3,13,14,15,7,8,9,16,17,18,4,5,6,10,11,12,
1,1,2,3,13,14,15,10,11,12,16,17,18,
2,1,2,3,13,14,15,16,17,18,
1,1,2,3,13,14,15,16,17,18,4,5,6,7,8,9,
1,1,2,3,13,14,15,16,17,18,4,5,6,7,8,9,10,11,12,
1,1,2,3,13,14,15,16,17,18,4,5,6,10,11,12,7,8,9,
36,1,2,3,16,17,18,
4,1,2,3,16,17,18,4,5,6,
1,1,2,3,16,17,18,4,5,6,7,8,9,10,11,12,13,14,15,
2,1,2,3,16,17,18,4,5,6,10,11,12,7,8,9,13,14,15,
1,1,2,3,16,17,18,4,5,6,10,11,12,13,14,15,7,8,9,
4,1,2,3,16,17,18,4,5,6,13,14,15,7,8,9,10,11,12,
2,1,2,3,16,17,18,4,5,6,13,14,15,10,11,12,7,8,9,
1,1,2,3,16,17,18,7,8,9,
1,1,2,3,16,17,18,7,8,9,4,5,6,
1,1,2,3,16,17,18,7,8,9,4,5,6,10,11,12,13,14,15,
1,1,2,3,16,17,18,7,8,9,4,5,6,13,14,15,10,11,12,
1,1,2,3,16,17,18,7,8,9,10,11,12,13,14,15,4,5,6,
1,1,2,3,16,17,18,7,8,9,13,14,15,4,5,6,10,11,12,
2,1,2,3,16,17,18,7,8,9,13,14,15,10,11,12,4,5,6,
2,1,2,3,16,17,18,10,11,12,
4,1,2,3,16,17,18,10,11,12,4,5,6,7,8,9,13,14,15,
5,1,2,3,16,17,18,10,11,12,4,5,6,13,14,15,7,8,9,
1,1,2,3,16,17,18,10,11,12,7,8,9,4,5,6,13,14,15,
1,1,2,3,16,17,18,10,11,12,7,8,9,13,14,15,4,5,6,
1,1,2,3,16,17,18,10,11,12,13,14,15,7,8,9,4,5,6,
2,1,2,3,16,17,18,13,14,15,
4,1,2,3,16,17,18,13,14,15,4,5,6,7,8,9,10,11,12,
1,1,2,3,16,17,18,13,14,15,4,5,6,10,11,12,7,8,9,
2,1,2,3,16,17,18,13,14,15,7,8,9,4,5,6,10,11,12,
2,1,2,3,16,17,18,13,14,15,10,11,12,7,8,9,4,5,6,
1,1,2,3,18,15,12,9,6,
2,1,2,6,
1,1,2,6,15,17,18,7,12,11,10,13,16,8,3,4,5,9,14,
3,1,2,10,
1,1,2,15,
1,1,2,16,3,18,17,15,14,13,12,11,10,9,8,7,6,5,4,
10,1,3,
13,1,3,2,
1,1,3,10,5,4,6,
1,1,3,16,7,2,17,18,8,9,4,5,6,10,11,12,13,14,15,
24,1,4,
1,1,4,2,5,
1,1,4,2,5,3,6,
1,1,4,2,5,3,6,7,8,9,10,11,12,13,14,15,16,17,18,
1,1,4,5,
1,1,4,6,
1,1,4,6,2,3,7,5,10,
7,1,4,7,
1,1,4,7,8,2,9,3,15,11,6,5,12,18,17,16,14,13,10,
1,1,4,7,10,
1,1,4,7,10,13,16,
1,1,4,7,11,14,16,
1,1,4,9,
2,1,4,10,
1,1,4,10,7,13,2,3,5,8,11,14,9,12,15,18,17,16,6,
1,1,4,10,16,
1,1,4,16,
4,1,5,
1,1,5,7,
1,1,5,10,4,7,12,8,9,13,14,15,11,16,2,3,17,18,6,
1,1,6,
1,1,6,10,
7,1,7,
1,1,7,2,
1,1,7,2,15,
1,1,7,6,
1,1,7,16,
1,1,7,16,2,
6,1,9,
1,1,9,6,
2,1,9,14,
6,1,10,
3,1,10,2,
1,1,10,4,
1,1,10,7,
1,1,10,9,
1,1,10,11,12,6,16,17,18,13,14,15,2,3,4,5,7,8,9,
1,1,10,14,
1,1,10,16,
1,1,10,16,2,7,13,4,3,8,14,17,5,6,9,11,12,15,18,
1,1,10,16,4,2,3,5,6,7,8,9,11,12,13,14,15,17,18,
1,1,11,8,6,18,2,3,4,5,7,9,10,12,13,14,15,16,17,
1,1,12,
5,1,13,
1,1,13,2,
1,1,13,16,
1,1,14,
1,1,15,
12,1,16,
1,1,16,2,
1,1,16,2,17,4,
1,1,16,7,
2,1,16,10,
1,1,16,10,7,4,13,2,17,14,11,8,5,6,3,9,12,15,18,
1,1,16,13,7,4,
1,1,17,
6,2,1,
11,2,1,3,
1,2,1,11,
8,2,3,
8,2,3,1,
1,2,3,13,15,4,
2,2,4,
1,2,4,13,
1,2,5,8,
2,2,6,
1,2,6,16,
1,2,6,17,
1,2,9,13,
1,2,10,
1,2,10,4,16,
1,2,14,
1,2,16,
1,2,16,4,7,11,15,
1,2,16,7,
1,2,16,15,
1,2,17,
1,2,17,1,18,
1,2,18,
5,3,1,
12,3,1,2,
1,3,1,4,
1,3,1,10,
2,3,2,
4,3,2,1,
1,3,2,1,18,15,12,9,6,17,14,11,8,5,13,10,7,4,16,
1,3,2,10,
3,3,10,
1,3,10,6,
1,3,10,16,
1,3,13,10,
2,3,16,
1,3,18,
11,4,1,
1,4,1,3,7,
1,4,1,5,
1,4,1,5,6,
1,4,1,5,6,13,
1,4,1,10,
1,4,1,10,5,16,
1,4,1,16,
2,4,2,
1,4,2,7,1,
1,4,3,2,11,10,12,13,15,18,17,16,
9,4,5,
779,4,5,6,
33,4,5,6,1,2,3,
7,4,5,6,1,2,3,7,8,9,
1,4,5,6,1,2,3,7,8,9,10,11,12,13,14,15,
7,4,5,6,1,2,3,7,8,9,10,11,12,13,14,15,16,17,18,
2,4,5,6,1,2,3,7,8,9,10,11,12,16,17,18,13,14,15,
2,4,5,6,1,2,3,7,8,9,13,14,15,10,11,12,16,17,18,
1,4,5,6,1,2,3,7,8,9,13,14,15,16,17,18,10,11,12,
1,4,5,6,1,2,3,7,8,9,16,17,18,10,11,12,13,14,15,
2,4,5,6,1,2,3,7,8,9,16,17,18,13,14,15,10,11,12,
4,4,5,6,1,2,3,10,11,12,
6,4,5,6,1,2,3,10,11,12,7,8,9,13,14,15,16,17,18,
1,4,5,6,1,2,3,10,11,12,13,14,15,7,8,9,16,17,18,
1,4,5,6,1,2,3,10,11,12,13,14,15,16,17,18,7,8,9,
3,4,5,6,1,2,3,10,11,12,16,17,18,7,8,9,13,14,15,
2,4,5,6,1,2,3,10,11,12,16,17,18,13,14,15,7,8,9,
1,4,5,6,1,2,3,13,14,15,7,8,9,10,11,12,16,17,18,
1,4,5,6,1,2,3,13,14,15,10,11,12,16,17,18,7,8,9,
2,4,5,6,1,2,3,16,17,18,7,8,9,10,11,12,13,14,15,
1,4,5,6,1,2,3,16,17,18,10,11,12,
2,4,5,6,1,2,3,16,17,18,10,11,12,7,8,9,13,14,15,
1,4,5,6,1,2,3,16,17,18,13,14,15,7,8,9,10,11,12,
16,4,5,6,7,8,9,
70,4,5,6,7,8,9,1,2,3,
1,4,5,6,7,8,9,1,2,3,10,11,12,13,14,15,
3,4,5,6,7,8,9,1,2,3,10,11,12,13,14,15,16,17,18,
2,4,5,6,7,8,9,1,2,3,10,11,12,16,17,18,13,14,15,
1,4,5,6,7,8,9,1,2,3,13,14,15,10,11,12,16,17,18,
1,4,5,6,7,8,9,1,2,3,13,14,15,16,17,18,10,11,12,
1,4,5,6,7,8,9,1,2,3,16,17,18,13,14,15,10,11,12,
1,4,5,6,7,8,9,10,11,12,1,2,3,13,14,15,16,17,18,
1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,1,2,3,
1,4,5,6,7,8,9,13,14,15,10,11,12,16,17,18,1,2,3,
1,4,5,6,7,8,9,16,17,18,1,2,3,13,14,15,10,11,12,
45,4,5,6,10,11,12,
1,4,5,6,10,11,12,1,2,3,
3,4,5,6,10,11,12,1,2,3,7,8,9,13,14,15,16,17,18,
1,4,5,6,10,11,12,1,2,3,13,14,15,7,8,9,16,17,18,
1,4,5,6,10,11,12,1,2,3,16,17,18,7,8,9,13,14,15,
2,4,5,6,10,11,12,1,2,3,16,17,18,13,14,15,7,8,9,
2,4,5,6,10,11,12,7,8,9,1,2,3,13,14,15,16,17,18,
1,4,5,6,10,11,12,7,8,9,13,14,15,16,17,18,
1,4,5,6,10,11,12,13,14,15,
1,4,5,6,10,11,12,13,14,15,7,8,9,1,2,3,16,17,18,
1,4,5,6,10,11,12,13,14,15,16,17,18,1,2,3,7,8,9,
3,4,5,6,10,11,12,13,14,15,16,17,18,7,8,9,1,2,3,
2,4,5,6,10,11,12,16,17,18,
1,4,5,6,10,11,12,16,17,18,1,2,3,7,8,9,13,14,15,
4,4,5,6,10,11,12,16,17,18,1,2,3,13,14,15,7,8,9,
1,4,5,6,10,11,12,16,17,18,7,8,9,13,14,15,1,2,3,
2,4,5,6,10,11,12,16,17,18,13,14,15,1,2,3,7,8,9,
1,4,5,6,10,11,12,16,17,18,13,14,15,7,8,9,1,2,3,
9,4,5,6,13,14,15,
2,4,5,6,13,14,15,1,2,3,7,8,9,10,11,12,16,17,18,
1,4,5,6,13,14,15,1,2,3,10,11,12,16,17,18,7,8,9,
1,4,5,6,13,14,15,7,8,9,1,2,3,10,11,12,16,17,18,
1,4,5,6,13,14,15,7,8,9,1,2,3,16,17,18,10,11,12,
1,4,5,6,13,14,15,16,17,18,1,2,3,10,11,12,7,8,9,
1,4,5,6,13,14,15,16,17,18,7,8,9,1,2,3,10,11,12,
1,4,5,6,13,14,15,16,17,18,7,8,9,10,11,12,1,2,3,
1,4,5,6,13,14,15,16,17,18,10,11,12,
1,4,5,6,13,14,15,16,17,18,10,11,12,1,2,3,7,8,9,
7,4,5,6,16,17,18,
1,4,5,6,16,17,18,1,2,3,
1,4,5,6,16,17,18,1,2,3,7,8,9,10,11,12,13,14,15,
1,4,5,6,16,17,18,1,2,3,7,8,9,13,14,15,10,11,12,
1,4,5,6,16,17,18,1,2,3,10,11,12,13,14,15,7,8,9,
1,4,5,6,16,17,18,1,2,3,13,14,15,
1,4,5,6,16,17,18,1,2,3,13,14,15,7,8,9,10,11,12,
