7,1,
1628,1,
46,1,2,
16,1,2,3,
3,1,2,3,4,
4,1,2,3,4,5,
3,1,2,3,4,5,6,
132,1,2,3,4,5,6,7,
1,1,2,3,4,6,5,7,
1,1,2,3,4,6,7,5,
1,1,2,3,4,7,5,6,
2,1,2,3,4,7,6,5,
1,1,2,3,5,
1,1,2,3,5,4,7,6,
8,1,2,3,5,6,7,4,
2,1,2,3,5,7,6,4,
1,1,2,3,6,
2,1,2,3,6,4,5,7,
2,1,2,3,6,5,4,7,
1,1,2,3,6,7,5,4,
1,1,2,3,7,4,5,6,
1,1,2,3,7,5,4,6,
2,1,2,3,7,6,5,4,
4,1,2,4,
1,1,2,4,3,
3,1,2,4,3,5,6,7,
3,1,2,4,3,5,7,6,
2,1,2,4,3,6,5,7,
1,1,2,4,3,6,7,5,
1,1,2,4,5,6,3,7,
11,1,2,4,5,6,7,3,
1,1,2,4,6,
1,1,2,4,6,3,5,
2,1,2,4,6,7,3,5,
1,1,2,4,6,7,5,3,
2,1,2,4,7,
2,1,2,4,7,6,5,3,
4,1,2,5,3,4,6,7,
1,1,2,5,4,
5,1,2,5,4,3,6,7,
1,1,2,5,6,
2,1,2,5,6,7,3,4,
5,1,2,5,6,7,4,3,
1,1,2,5,7,3,6,4,
4,1,2,5,7,6,4,3,
1,1,2,6,3,
1,1,2,6,3,4,5,7,
1,1,2,6,3,4,7,5,
1,1,2,6,4,
1,1,2,6,5,3,4,7,
1,1,2,6,5,4,
1,1,2,6,5,4,3,7,
1,1,2,6,7,3,
1,1,2,6,7,4,3,5,
2,1,2,6,7,5,3,4,
3,1,2,6,7,5,4,3,
2,1,2,7,3,
1,1,2,7,3,4,5,
1,1,2,7,3,5,6,4,
1,1,2,7,4,5,3,6,
1,1,2,7,4,5,6,3,
1,1,2,7,6,3,4,5,
1,1,2,7,6,4,
1,1,2,7,6,4,3,
1,1,2,7,6,4,3,5,
1,1,2,7,6,4,5,3,
5,1,2,7,6,5,4,3,
472,1,3,
19,1,3,2,
4,1,3,2,4,
25,1,3,2,4,5,6,7,
3,1,3,2,4,5,7,6,
10,1,3,2,4,6,5,7,
5,1,3,2,4,6,7,5,
1,1,3,2,4,7,5,6,
4,1,3,2,4,7,6,5,
13,1,3,2,5,4,6,7,
1,1,3,2,5,4,7,6,
12,1,3,2,5,6,7,4,
1,1,3,2,5,7,4,6,
2,1,3,2,5,7,6,4,
2,1,3,2,6,
2,1,3,2,6,4,5,7,
2,1,3,2,6,4,7,5,
1,1,3,2,6,5,4,7,
5,1,3,2,6,5,7,4,
9,1,3,2,6,7,5,4,
1,1,3,2,7,
4,1,3,2,7,5,6,4,
5,1,3,2,7,6,5,4,
27,1,3,4,
4,1,3,4,2,
16,1,3,4,2,5,6,7,
2,1,3,4,2,5,7,6,
3,1,3,4,2,6,5,7,
4,1,3,4,2,6,7,5,
2,1,3,4,2,7,5,6,
2,1,3,4,2,7,6,5,
2,1,3,4,5,
3,1,3,4,5,2,6,7,
1,1,3,4,5,6,
2,1,3,4,5,6,2,7,
2,1,3,4,5,6,7,
64,1,3,4,5,6,7,2,
1,1,3,4,5,7,2,6,
6,1,3,4,5,7,6,2,
2,1,3,4,6,2,5,7,
1,1,3,4,6,2,7,5,
1,1,3,4,6,5,2,
3,1,3,4,6,5,2,7,
7,1,3,4,6,5,7,2,
2,1,3,4,6,7,2,
5,1,3,4,6,7,2,5,
25,1,3,4,6,7,5,2,
1,1,3,4,7,
1,1,3,4,7,2,5,6,
1,1,3,4,7,2,6,5,
4,1,3,4,7,5,6,2,
1,1,3,4,7,6,
1,1,3,4,7,6,2,
1,1,3,4,7,6,2,5,
13,1,3,4,7,6,5,2,
9,1,3,5,
3,1,3,5,2,4,6,7,
1,1,3,5,2,6,7,4,
1,1,3,5,2,7,4,6,
3,1,3,5,4,2,6,7,
1,1,3,5,4,2,7,6,
2,1,3,5,4,6,2,7,
1,1,3,5,4,6,7,
9,1,3,5,4,6,7,2,
3,1,3,5,4,7,6,2,
1,1,3,5,6,2,4,
1,1,3,5,6,2,7,4,
2,1,3,5,6,4,2,7,
6,1,3,5,6,4,7,2,
1,1,3,5,6,7,
18,1,3,5,6,7,2,4,
28,1,3,5,6,7,4,2,
1,1,3,5,7,
1,1,3,5,7,2,4,6,
3,1,3,5,7,4,6,2,
5,1,3,5,7,6,2,4,
10,1,3,5,7,6,4,2,
13,1,3,6,
14,1,3,6,2,
3,1,3,6,2,4,5,7,
2,1,3,6,2,4,7,5,
2,1,3,6,2,5,4,7,
6,1,3,6,2,5,7,4,
1,1,3,6,2,7,4,5,
6,1,3,6,2,7,5,4,
1,1,3,6,4,2,5,7,
1,1,3,6,4,2,7,
1,1,3,6,4,2,7,5,
3,1,3,6,4,5,2,7,
6,1,3,6,4,5,7,2,
1,1,3,6,4,7,2,5,
3,1,3,6,4,7,5,2,
1,1,3,6,5,2,4,7,
1,1,3,6,5,2,7,4,
6,1,3,6,5,4,7,2,
7,1,3,6,5,7,2,4,
9,1,3,6,5,7,4,2,
3,1,3,6,7,
5,1,3,6,7,2,4,5,
3,1,3,6,7,2,5,4,
4,1,3,6,7,4,2,5,
8,1,3,6,7,4,5,2,
20,1,3,6,7,5,2,4,
19,1,3,6,7,5,4,2,
7,1,3,7,
1,1,3,7,2,
1,1,3,7,2,4,6,5,
2,1,3,7,2,5,4,6,
2,1,3,7,2,6,5,4,
1,1,3,7,4,
1,1,3,7,4,2,
1,1,3,7,4,2,5,6,
3,1,3,7,4,5,6,2,
1,1,3,7,4,6,2,5,
2,1,3,7,4,6,5,2,
1,1,3,7,5,
1,1,3,7,5,2,6,4,
1,1,3,7,5,4,2,6,
2,1,3,7,5,4,6,2,
1,1,3,7,5,6,2,4,
6,1,3,7,5,6,4,2,
2,1,3,7,6,2,4,5,
6,1,3,7,6,2,5,4,
2,1,3,7,6,4,2,5,
6,1,3,7,6,4,5,2,
18,1,3,7,6,5,2,4,
1,1,3,7,6,5,4,
20,1,3,7,6,5,4,2,
69,1,4,
1,1,4,2,
2,1,4,2,3,
10,1,4,2,3,5,6,7,
1,1,4,2,3,5,7,6,
1,1,4,2,3,6,
1,1,4,2,3,6,5,7,
2,1,4,2,5,3,6,7,
1,1,4,2,5,6,7,3,
2,1,4,2,5,7,6,3,
1,1,4,2,6,3,7,5,
2,1,4,2,6,7,5,3,
1,1,4,2,7,5,6,3,
1,1,4,2,7,6,5,3,
19,1,4,3,
1,1,4,3,2,
2,1,4,3,2,5,6,7,
2,1,4,3,2,5,7,6,
1,1,4,3,2,6,5,7,
3,1,4,3,2,6,7,5,
2,1,4,3,2,7,6,5,
1,1,4,3,5,2,6,7,
1,1,4,3,5,6,2,7,
14,1,4,3,5,6,7,2,
3,1,4,3,5,7,6,2,
1,1,4,3,6,
1,1,4,3,6,2,5,7,
4,1,4,3,6,5,7,2,
2,1,4,3,6,7,2,5,
1,1,4,3,6,7,5,
5,1,4,3,6,7,5,2,
1,1,4,3,7,2,5,6,
1,1,4,3,7,5,2,
1,1,4,3,7,5,6,2,
3,1,4,3,7,6,2,5,
4,1,4,3,7,6,5,2,
3,1,4,5,3,6,7,2,
2,1,4,5,6,
1,1,4,5,6,3,2,7,
2,1,4,5,6,3,7,2,
2,1,4,5,6,7,
13,1,4,5,6,7,2,3,
23,1,4,5,6,7,3,2,
1,1,4,5,7,6,
1,1,4,5,7,6,2,3,
3,1,4,5,7,6,3,2,
2,1,4,6,
1,1,4,6,2,3,5,7,
2,1,4,6,3,2,5,7,
2,1,4,6,3,5,7,2,
2,1,4,6,3,7,5,2,
1,1,4,6,5,3,2,7,
1,1,4,6,5,7,2,3,
3,1,4,6,5,7,3,2,
3,1,4,6,7,
1,1,4,6,7,2,3,
2,1,4,6,7,2,3,5,
2,1,4,6,7,2,5,3,
1,1,4,6,7,3,2,5,
1,1,4,6,7,3,5,2,
2,1,4,6,7,5,
4,1,4,6,7,5,2,3,
6,1,4,6,7,5,3,2,
1,1,4,7,2,3,5,6,
3,1,4,7,2,3,6,5,
1,1,4,7,2,5,3,6,
1,1,4,7,2,6,5,3,
1,1,4,7,5,3,6,2,
2,1,4,7,5,6,2,3,
1,1,4,7,5,6,3,2,
2,1,4,7,6,2,3,5,
1,1,4,7,6,3,2,5,
4,1,4,7,6,5,2,3,
6,1,4,7,6,5,3,2,
23,1,5,
1,1,5,2,3,6,4,7,
1,1,5,2,3,6,7,4,
1,1,5,2,6,
1,1,5,2,7,3,4,6,
4,1,5,3,
1,1,5,3,2,4,7,6,
1,1,5,3,4,2,6,7,
3,1,5,3,4,6,7,2,
1,1,5,3,4,7,6,2,
1,1,5,3,6,2,7,4,
1,1,5,3,6,7,2,4,
1,1,5,3,6,7,4,2,
1,1,5,4,3,2,6,7,
1,1,5,4,3,6,7,2,
1,1,5,4,6,2,7,3,
2,1,5,4,6,7,2,3,
3,1,5,4,6,7,3,2,
1,1,5,4,7,3,6,2,
2,1,5,4,7,6,3,2,
5,1,5,6,
1,1,5,6,2,
1,1,5,6,2,3,7,4,
2,1,5,6,3,2,4,7,
