7,1,
8892,1,
370,1,2,
20,1,2,3,
4,1,2,3,4,
1,1,2,3,4,5,
1,1,2,3,4,5,6,
164,1,2,3,4,5,6,7,
9,1,2,3,4,5,7,6,
2,1,2,3,4,6,5,7,
2,1,2,3,4,6,7,5,
1,1,2,3,4,7,5,6,
2,1,2,3,4,7,6,5,
2,1,2,3,5,
7,1,2,3,5,4,6,7,
5,1,2,3,5,4,7,6,
4,1,2,3,5,6,4,7,
3,1,2,3,5,6,7,4,
1,1,2,3,5,7,4,6,
3,1,2,3,5,7,6,4,
4,1,2,3,6,
3,1,2,3,6,4,5,7,
1,1,2,3,6,5,4,7,
1,1,2,3,6,5,7,4,
2,1,2,3,6,7,5,4,
1,1,2,3,7,4,5,6,
3,1,2,3,7,5,4,6,
1,1,2,3,7,6,4,5,
3,1,2,3,7,6,5,4,
31,1,2,4,
3,1,2,4,3,
12,1,2,4,3,5,6,7,
5,1,2,4,3,5,7,6,
3,1,2,4,3,6,5,7,
1,1,2,4,3,6,7,5,
2,1,2,4,3,7,6,5,
5,1,2,4,5,
7,1,2,4,5,3,6,7,
5,1,2,4,5,3,7,6,
8,1,2,4,5,6,3,7,
1,1,2,4,5,6,7,
23,1,2,4,5,6,7,3,
6,1,2,4,5,7,
11,1,2,4,5,7,3,6,
1,1,2,4,5,7,6,
43,1,2,4,5,7,6,3,
3,1,2,4,6,
3,1,2,4,6,3,5,7,
2,1,2,4,6,3,7,5,
3,1,2,4,6,5,3,7,
1,1,2,4,6,5,7,3,
13,1,2,4,6,7,5,3,
7,1,2,4,7,
1,1,2,4,7,3,5,6,
5,1,2,4,7,5,3,6,
12,1,2,4,7,5,6,3,
1,1,2,4,7,6,3,
5,1,2,4,7,6,3,5,
5,1,2,4,7,6,5,3,
28,1,2,5,
3,1,2,5,3,
7,1,2,5,3,4,6,7,
2,1,2,5,3,4,7,6,
5,1,2,5,3,6,7,4,
1,1,2,5,3,7,6,4,
2,1,2,5,4,
9,1,2,5,4,3,6,7,
2,1,2,5,4,3,7,6,
4,1,2,5,4,6,3,7,
7,1,2,5,4,6,7,3,
1,1,2,5,4,7,
2,1,2,5,4,7,3,6,
14,1,2,5,4,7,6,3,
1,1,2,5,6,
3,1,2,5,6,3,4,7,
1,1,2,5,6,3,7,4,
1,1,2,5,6,4,
2,1,2,5,6,4,3,7,
4,1,2,5,6,4,7,3,
1,1,2,5,6,7,3,
6,1,2,5,6,7,3,4,
10,1,2,5,6,7,4,3,
3,1,2,5,7,
4,1,2,5,7,3,4,6,
2,1,2,5,7,3,6,4,
2,1,2,5,7,4,
1,1,2,5,7,4,3,
10,1,2,5,7,4,3,6,
8,1,2,5,7,4,6,3,
1,1,2,5,7,6,3,
4,1,2,5,7,6,3,4,
3,1,2,5,7,6,4,3,
20,1,2,6,
1,1,2,6,3,
3,1,2,6,3,4,5,7,
1,1,2,6,3,4,7,5,
2,1,2,6,3,5,7,4,
1,1,2,6,3,7,4,5,
1,1,2,6,3,7,5,4,
1,1,2,6,4,
5,1,2,6,4,3,5,7,
2,1,2,6,4,3,7,5,
3,1,2,6,4,5,3,7,
5,1,2,6,4,5,7,3,
2,1,2,6,4,7,3,5,
1,1,2,6,4,7,5,3,
1,1,2,6,5,
3,1,2,6,5,3,4,7,
1,1,2,6,5,4,3,
2,1,2,6,5,4,3,7,
6,1,2,6,5,4,7,3,
2,1,2,6,5,7,3,4,
