7,3,
16,1,2,
3,1,2,3,
13,1,2,3,4,5,6,7,
2,1,2,3,5,6,7,4,
1,1,2,3,5,7,6,4,
1,1,2,4,3,5,7,6,
1,1,2,4,5,6,7,3,
1,1,2,5,6,3,7,4,
1,1,2,6,5,3,7,4,
1,1,2,7,
1,1,2,7,6,5,4,3,
17,1,3,
3,1,3,2,4,5,6,7,
1,1,3,2,7,4,5,6,
1,1,3,2,7,5,4,6,
1,1,3,4,
1,1,3,4,2,5,6,7,
1,1,3,5,7,6,4,2,
4,1,3,6,
1,1,3,6,4,7,5,2,
1,1,3,6,7,2,4,5,
2,1,3,6,7,4,2,5,
1,1,3,7,
10,1,4,
1,1,4,2,3,5,6,7,
1,1,4,2,7,3,6,5,
2,1,4,3,
1,1,4,3,2,5,6,7,
1,1,4,5,
1,1,4,5,2,3,6,7,
1,1,4,5,6,7,2,3,
1,1,4,5,7,2,6,3,
9,1,4,5,7,6,2,3,
2,1,4,6,
1,1,4,6,3,5,7,2,
2,1,4,7,
1,1,4,7,5,2,6,3,
1,1,4,7,5,6,2,3,
1,1,4,7,6,2,5,3,
15,1,5,
2,1,5,2,
1,1,5,2,6,3,4,7,
5,1,5,4,
2,1,5,4,2,3,6,7,
1,1,5,4,7,
3,1,5,4,7,2,6,3,
48,1,5,4,7,6,2,3,
2,1,5,6,
1,1,5,6,2,3,4,7,
1,1,5,6,2,3,7,4,
1,1,5,6,3,4,2,7,
1,1,5,7,2,4,3,6,
1,1,5,7,4,
2,1,5,7,4,6,2,3,
1,1,5,7,6,2,3,4,
13,1,6,
1,1,6,2,
2,1,6,3,
1,1,6,3,2,4,5,7,
1,1,6,3,2,7,4,5,
1,1,6,3,4,5,2,7,
1,1,6,3,4,5,7,2,
2,1,6,4,3,2,5,7,
1,1,6,5,3,2,4,7,
1,1,6,5,4,7,3,2,
1,1,6,7,
1,1,6,7,2,3,4,5,
31,1,7,
1,1,7,2,
2,1,7,2,3,4,5,6,
1,1,7,3,
1,1,7,3,2,5,4,6,
1,1,7,3,2,6,4,5,
1,1,7,4,
1,1,7,4,2,5,3,6,
1,1,7,4,5,3,2,6,
6,1,7,5,
1,1,7,5,2,6,3,4,
1,1,7,5,3,2,6,4,
1,1,7,5,4,6,3,2,
2,1,7,6,
1,1,7,6,2,4,3,5,
1,1,7,6,5,3,4,2,
1,1,7,6,5,4,2,3,
5,2,1,
1,2,1,3,4,5,6,7,
1,2,1,3,5,6,7,
1,2,1,3,5,7,6,4,
1,2,1,4,3,5,6,7,
1,2,1,5,3,4,6,7,
1,2,1,5,6,3,7,4,
1,2,1,5,6,7,4,3,
1,2,1,7,
1,2,1,7,3,4,5,6,
54,2,3,
2,2,3,1,4,5,6,7,
1,2,3,1,6,7,5,4,
1,2,3,1,7,5,6,4,
1,2,3,1,7,6,5,4,
1,2,3,4,
2,2,3,5,
1,2,3,5,1,4,6,7,
1,2,3,5,1,6,4,7,
1,2,3,5,1,6,7,
10,2,3,6,
1,2,3,6,5,7,1,4,
2,2,3,6,7,
1,2,3,6,7,1,4,5,
1,2,3,6,7,1,5,4,
1,2,3,6,7,5,1,4,
2,2,3,6,7,5,4,1,
2,2,3,7,1,6,5,4,
1,2,3,7,6,5,
3,2,4,
1,2,4,6,3,1,5,7,
1,2,4,6,7,3,5,1,
1,2,4,7,1,5,6,3,
9,2,5,
1,2,5,1,3,4,6,7,
1,2,5,3,
1,2,5,4,3,1,6,7,
1,2,5,6,7,4,1,3,
1,2,5,6,7,4,3,1,
17,2,6,
1,2,6,1,5,3,4,7,
4,2,6,3,
2,2,6,3,1,
2,2,6,5,7,1,4,3,
1,2,6,5,7,3,1,4,
1,2,6,7,
3,2,7,
2,2,7,1,
1,2,7,4,
1,2,7,6,
25,3,1,
1,3,1,2,
1,3,1,2,4,5,6,7,
1,3,1,2,5,4,6,7,
1,3,1,2,5,6,4,7,
1,3,1,2,5,7,6,4,
5,3,1,4,
1,3,1,4,2,6,5,7,
2,3,1,5,2,6,4,7,
1,3,1,5,7,6,4,2,
3,3,1,6,
1,3,1,6,2,4,5,7,
1,3,1,6,5,4,2,7,
1,3,1,6,7,2,5,4,
1,3,1,6,7,5,4,2,
1,3,1,7,6,5,4,2,
69,3,2,
1,3,2,1,
1,3,2,1,4,5,6,
2,3,2,1,4,6,5,7,
1,3,2,1,5,4,6,7,
1,3,2,1,6,7,4,5,
1,3,2,1,7,6,5,4,
2,3,2,5,
1,3,2,5,4,1,6,7,
1,3,2,5,4,6,1,7,
1,3,2,5,6,1,7,4,
1,3,2,5,6,4,1,7,
1,3,2,5,6,4,7,1,
1,3,2,5,6,7,1,4,
1,3,2,5,7,1,6,4,
10,3,2,6,
1,3,2,6,1,4,5,7,
1,3,2,6,1,5,7,4,
2,3,2,6,1,7,5,4,
1,3,2,6,4,1,7,5,
1,3,2,6,5,7,1,4,
1,3,2,6,7,1,4,5,
2,3,2,6,7,1,5,4,
1,3,2,6,7,4,5,1,
4,3,2,7,
1,3,2,7,6,1,4,5,
1,3,2,7,6,1,5,4,
1,3,2,7,6,5,1,4,
5,3,4,
1,3,4,1,2,6,7,5,
1,3,4,5,
2,3,4,5,6,7,2,1,
1,3,4,6,
1,3,4,7,
1,3,4,7,1,2,5,6,
10,3,5,
1,3,5,1,2,4,6,
1,3,5,1,2,4,6,7,
1,3,5,1,6,7,2,4,
1,3,5,2,6,4,1,7,
1,3,5,2,6,7,1,4,
1,3,5,2,7,6,1,4,
1,3,5,4,2,6,1,7,
1,3,5,7,1,2,6,4,
1,3,5,7,1,4,6,2,
33,3,6,
1,3,6,1,
1,3,6,1,2,5,4,7,
1,3,6,1,4,2,5,7,
1,3,6,1,5,2,4,7,
6,3,6,2,
1,3,6,2,1,7,5,4,
1,3,6,2,4,5,7,1,
2,3,6,2,5,1,7,4,
1,3,6,2,7,1,4,5,
2,3,6,2,7,1,5,4,
1,3,6,2,7,5,1,4,
1,3,6,5,1,2,4,7,
2,3,6,7,
1,3,6,7,1,2,4,5,
2,3,6,7,1,2,5,4,
1,3,6,7,2,5,4,1,
1,3,6,7,5,1,2,4,
1,3,6,7,5,2,4,1,
40,3,7,
1,3,7,1,
1,3,7,1,2,6,5,4,
1,3,7,1,5,6,2,4,
1,3,7,1,6,2,4,5,
1,3,7,1,6,2,5,4,
1,3,7,2,1,6,5,4,
1,3,7,4,
1,3,7,5,2,1,4,6,
1,3,7,6,5,1,2,4,
1,4,
42,4,1,
1,4,1,2,5,6,7,3,
1,4,1,2,7,6,5,3,
5,4,1,3,
1,4,1,3,2,
1,4,1,3,2,6,7,5,
1,4,1,3,5,7,6,2,
1,4,1,3,6,
2,4,1,3,6,7,5,2,
2,4,1,3,7,6,5,2,
1,4,1,5,
1,4,1,5,2,6,7,3,
1,4,1,5,7,
1,4,1,5,7,2,3,6,
1,4,1,5,7,2,6,3,
76,4,1,5,7,6,2,3,
3,4,1,5,7,6,3,2,
1,4,1,6,
1,4,1,6,2,
1,4,1,6,3,5,2,7,
1,4,1,6,7,5,3,2,
1,4,1,7,
1,4,1,7,5,
5,4,1,7,5,6,2,3,
2,4,1,7,5,6,3,2,
1,4,1,7,6,5,2,3,
3,4,2,
1,4,2,1,6,3,7,5,
1,4,2,1,7,5,6,3,
2,4,2,3,1,5,6,7,
1,4,2,3,1,7,6,5,
1,4,2,5,
1,4,2,5,1,6,7,3,
1,4,2,7,3,6,1,5,
15,4,3,
2,4,3,1,
1,4,3,1,6,5,2,7,
1,4,3,1,7,6,5,2,
1,4,3,2,1,5,6,7,
1,4,3,2,1,5,7,6,
1,4,3,2,5,6,7,1,
1,4,3,5,2,6,
1,4,3,5,2,6,1,7,
1,4,3,5,6,1,2,7,
1,4,3,5,6,7,2,1,
1,4,3,6,1,
1,4,3,6,1,5,2,7,
1,4,3,7,1,6,5,2,
1,4,3,7,6,2,1,5,
14,4,5,
3,4,5,1,
1,4,5,1,2,7,6,3,
1,4,5,1,7,2,3,6,
1,4,5,1,7,2,6,3,
1,4,5,1,7,3,2,6,
2,4,5,1,7,6,2,3,
1,4,5,2,3,1,6,7,
1,4,5,3,
1,4,5,3,1,
1,4,5,3,6,1,7,2,
1,4,5,6,
1,4,5,6,1,7,2,3,
1,4,5,6,3,7,1,2,
1,4,5,6,7,
1,4,5,6,7,3,2,1,
1,4,5,7,
1,4,5,7,1,2,6,
1,4,5,7,2,1,3,6,
19,4,6,
2,4,6,1,
1,4,6,1,3,2,5,7,
1,4,6,1,3,7,5,2,
1,4,6,3,1,2,5,7,
1,4,6,3,1,5,2,7,
1,4,6,3,2,5,1,7,
1,4,6,5,7,1,2,3,
1,4,6,7,5,3,2,
27,4,7,
2,4,7,1,2,3,5,6,
1,4,7,1,5,3,6,2,
1,4,7,1,5,6,2,3,
1,4,7,1,5,6,3,2,
1,4,7,1,6,2,5,3,
1,4,7,1,6,5,3,2,
1,4,7,2,
1,4,7,3,
1,4,7,3,1,6,2,5,
1,4,7,5,1,
1,4,7,5,1,6,2,3,
1,4,7,5,2,1,3,6,
2,4,7,5,3,1,6,2,
1,4,7,5,6,3,2,1,
2,4,7,6,
1,4,7,6,1,5,2,3,
1,4,7,6,5,1,2,3,
2,4,7,6,5,3,1,2,
1,4,7,6,5,3,2,1,
17,5,1,
1,5,1,2,4,7,6,3,
1,5,1,3,2,4,6,7,
1,5,1,3,2,6,7,4,
1,5,1,3,4,7,
2,5,1,3,6,7,2,4,
1,5,1,4,2,3,6,7,
2,5,1,4,7,2,6,3,
6,5,1,4,7,6,2,3,
2,5,1,4,7,6,3,2,
1,5,1,6,7,4,3,2,
3,5,1,7,
1,5,1,7,2,3,4,6,
1,5,1,7,3,6,2,4,
23,5,1,7,4,6,2,3,
1,5,1,7,4,6,3,2,
8,5,2,
2,5,2,1,6,
1,5,2,1,7,6,4,3,
1,5,2,6,7,1,3,4,
1,5,2,7,3,1,4,6,
13,5,3,
1,5,3,1,2,4,6,7,
1,5,3,1,4,6,7,2,
1,5,3,2,
1,5,3,2,6,1,4,7,
1,5,3,4,2,7,6,1,
1,5,3,6,2,1,7,4,
2,5,4,
1,5,4,1,3,6,2,7,
1,5,4,1,7,
1,5,4,1,7,6,2,3,
1,5,4,2,
1,5,4,2,1,6,7,3,
1,5,4,7,1,6,2,3,
6,5,6,
1,5,6,1,2,3,4,7,
1,5,6,1,2,7,3,4,
1,5,6,2,3,7,1,4,
1,5,6,3,1,4,2,7,
1,5,6,3,7,1,2,4,
2,5,6,4,
1,5,6,4,7,
1,5,6,7,
1,5,6,7,1,
1,5,6,7,2,3,4,1,
1,5,6,7,3,1,2,4,
1,5,6,7,3,2,1,4,
1,5,6,7,4,1,2,3,
7,5,7,
1,5,7,1,
1,5,7,1,4,2,6,3,
1,5,7,1,4,6,2,3,
1,5,7,2,1,3,
2,5,7,2,4,6,3,1,
2,5,7,3,
1,5,7,3,1,2,4,6,
1,5,7,4,
1,5,7,6,3,1,2,4,
1,5,7,6,4,1,2,3,
1,5,7,6,4,3,1,2,
20,6,1,
1,6,1,2,
1,6,1,2,3,
2,6,1,3,
1,6,1,3,4,2,5,7,
1,6,1,3,7,
1,6,1,3,7,2,4,5,
1,6,1,4,5,2,7,3,
1,6,1,7,2,3,5,4,
1,6,1,7,3,4,2,5,
1,6,1,7,3,5,2,4,
4,6,2,
1,6,2,1,4,5,7,3,
1,6,2,3,
1,6,2,3,4,5,1,7,
1,6,2,3,7,1,4,5,
1,6,2,4,
1,6,2,5,3,1,4,7,
1,6,2,7,1,3,4,5,
1,6,2,7,3,1,4,5,
1,6,2,7,5,1,4,3,
38,6,3,
1,6,3,1,2,4,5,7,
1,6,3,1,2,5,7,4,
1,6,3,1,5,2,7,4,
1,6,3,1,7,2,4,5,
4,6,3,2,
1,6,3,2,1,4,5,7,
1,6,3,2,1,5,4,7,
1,6,3,2,4,5,7,1,
1,6,3,2,7,
1,6,3,2,7,1,5,4,
1,6,3,4,5,2,1,7,
1,6,3,5,
1,6,3,5,2,7,1,4,
1,6,3,5,4,7,2,1,
2,6,3,7,
1,6,4,
1,6,4,1,2,3,5,7,
1,6,4,1,3,7,5,2,
5,6,5,
1,6,5,1,
1,6,5,1,2,3,4,7,
1,6,5,2,1,3,7,
1,6,5,2,3,1,7,4,
1,6,5,3,7,2,1,4,
1,6,5,7,3,2,1,4,
25,6,7,
3,6,7,1,
1,6,7,1,2,5,3,4,
2,6,7,1,3,2,4,5,
1,6,7,1,4,2,3,5,
2,6,7,2,
1,6,7,2,1,5,3,4,
1,6,7,2,5,3,4,1,
3,6,7,3,
1,6,7,4,
1,6,7,5,
1,6,7,5,2,3,4,1,
1,6,7,5,4,1,2,3,
1,6,7,5,4,3,2,1,
48,7,1,
1,7,1,2,
2,7,1,2,3,5,6,4,
1,7,1,2,4,5,6,3,
1,7,1,2,5,4,3,6,
1,7,1,2,6,5,4,3,
3,7,1,3,
1,7,1,4,
1,7,1,4,3,2,5,6,
2,7,1,4,5,6,3,2,
2,7,1,4,6,5,2,3,
5,7,1,5,
1,7,1,5,2,3,4,6,
1,7,1,5,2,3,6,4,
2,7,1,5,4,6,2,3,
1,7,1,5,6,3,2,4,
1,7,1,6,2,3,5,4,
1,7,1,6,3,
1,7,1,6,5,4,3,2,
17,7,2,
1,7,2,1,
1,7,2,1,3,4,6,5,
1,7,2,1,3,5,4,6,
