7,3,
1,1,
265,1,2,
222,1,2,3,
3,1,2,3,4,
1,1,2,3,4,5,6,
24,1,2,3,4,5,6,7,
3,1,2,3,4,6,5,7,
3,1,2,3,4,6,7,5,
1,1,2,3,4,7,6,5,
307,1,2,3,5,
18,1,2,3,5,4,6,7,
4,1,2,3,5,4,7,6,
5,1,2,3,5,6,
16,1,2,3,5,6,4,7,
9,1,2,3,5,6,7,4,
2,1,2,3,5,7,
4,1,2,3,5,7,4,6,
2,1,2,3,5,7,6,4,
8,1,2,3,6,
6,1,2,3,6,5,4,7,
1,1,2,3,6,5,7,4,
3,1,2,3,6,7,4,5,
5,1,2,3,6,7,5,4,
3,1,2,3,7,
3,1,2,3,7,4,5,6,
1,1,2,3,7,4,6,5,
1,1,2,3,7,5,
2,1,2,3,7,5,6,4,
1,1,2,3,7,6,
2,1,2,3,7,6,4,5,
3,1,2,3,7,6,5,4,
4,1,2,4,
1,1,2,4,3,
1,1,2,4,5,3,6,7,
1,1,2,4,6,
8,1,2,5,
1,1,2,5,3,
1,1,2,5,6,7,3,4,
2,1,2,5,7,
1,1,2,5,7,3,4,6,
4,1,2,6,
3,1,2,6,3,
1,1,2,6,3,4,5,7,
1,1,2,6,3,5,
1,1,2,6,3,5,7,
1,1,2,6,3,7,5,4,
1,1,2,6,4,
1,1,2,6,4,7,5,3,
1,1,2,6,5,
1,1,2,6,5,4,3,7,
1,1,2,6,5,4,7,3,
1,1,2,6,7,
6,1,2,7,
1,1,2,7,3,4,5,6,
42,1,3,
13,1,3,2,
1,1,3,2,4,6,7,5,
2,1,3,2,5,
2,1,3,2,5,4,6,7,
1,1,3,2,5,4,7,6,
1,1,3,2,5,6,4,7,
1,1,3,2,5,7,6,4,
2,1,3,4,
1,1,3,4,5,2,6,7,
1,1,3,4,6,
2,1,3,5,
1,1,3,5,4,6,2,7,
1,1,3,5,6,4,7,2,
1,1,3,7,
1,1,3,7,5,4,6,2,
67,1,4,
1,1,4,2,3,
1,1,4,2,5,3,6,7,
1,1,4,2,5,7,6,3,
1,1,4,2,7,3,5,6,
2,1,4,3,
1,1,4,3,6,2,5,7,
6,1,4,5,
2,1,4,5,2,3,6,7,
1,1,4,5,2,6,3,7,
1,1,4,5,6,
1,1,4,5,6,2,3,
3,1,4,6,
1,1,4,6,2,3,5,7,
1,1,4,6,2,3,7,5,
1,1,4,6,7,
3,1,4,7,
1,1,4,7,5,6,2,3,
1,1,4,7,6,2,5,3,
94,1,5,
6,1,5,2,
1,1,5,2,3,
1,1,5,2,3,4,6,7,
2,1,5,2,3,4,7,6,
3,1,5,2,3,6,4,7,
1,1,5,2,4,
1,1,5,2,6,3,4,7,
1,1,5,2,6,4,3,7,
1,1,5,2,7,6,3,4,
1,1,5,3,
2,1,5,3,2,4,6,7,
1,1,5,3,2,6,7,4,
1,1,5,3,4,2,6,7,
1,1,5,3,7,2,4,6,
1,1,5,3,7,4,2,6,
5,1,5,4,
1,1,5,4,2,3,6,7,
1,1,5,4,2,6,3,7,
1,1,5,4,2,6,7,3,
1,1,5,4,3,7,2,6,
2,1,5,4,6,2,3,7,
1,1,5,4,6,7,2,3,
1,1,5,4,7,2,6,3,
1,1,5,4,7,6,3,2,
10,1,5,6,
2,1,5,6,2,3,4,7,
1,1,5,6,2,3,7,4,
1,1,5,6,2,7,4,3,
3,1,5,6,4,
2,1,5,6,4,2,3,7,
2,1,5,6,4,7,2,3,
1,1,5,6,7,2,3,4,
4,1,5,7,
1,1,5,7,4,2,3,6,
1,1,5,7,6,4,2,3,
1,1,5,7,6,4,3,2,
78,1,6,
2,1,6,2,
3,1,6,2,3,
2,1,6,2,3,4,5,7,
1,1,6,2,3,4,7,5,
1,1,6,2,3,5,4,7,
1,1,6,2,3,5,7,4,
1,1,6,2,3,7,5,4,
1,1,6,2,4,5,3,7,
3,1,6,3,
1,1,6,3,2,7,5,4,
1,1,6,3,7,5,2,4,
3,1,6,4,
1,1,6,4,2,5,3,7,
1,1,6,4,5,7,
1,1,6,4,5,7,2,3,
1,1,6,4,7,5,2,3,
9,1,6,5,
1,1,6,5,2,3,4,7,
1,1,6,5,2,3,7,4,
1,1,6,5,2,7,4,3,
1,1,6,5,4,2,3,7,
1,1,6,5,4,7,2,3,
1,1,6,5,4,7,3,
1,1,6,5,7,
1,1,6,5,7,2,3,4,
1,1,6,5,7,2,4,3,
1,1,6,5,7,3,4,2,
8,1,6,7,
1,1,6,7,2,
1,1,6,7,2,3,4,5,
1,1,6,7,2,3,5,4,
1,1,6,7,4,
2,1,6,7,4,2,3,5,
1,1,6,7,5,
1,1,6,7,5,2,3,4,
1,1,6,7,5,4,2,3,
117,1,7,
1,1,7,2,
1,1,7,2,3,
2,1,7,2,3,4,5,6,
1,1,7,2,3,4,6,5,
1,1,7,2,3,6,5,4,
1,1,7,2,4,5,6,3,
1,1,7,2,5,6,3,4,
1,1,7,3,4,6,5,2,
5,1,7,4,
1,1,7,4,2,3,5,6,
1,1,7,4,2,5,3,6,
1,1,7,4,5,2,3,6,
1,1,7,4,5,6,
1,1,7,4,5,6,3,2,
5,1,7,5,
1,1,7,5,2,3,
1,1,7,5,2,3,4,6,
1,1,7,5,3,
1,1,7,5,3,2,
1,1,7,5,4,2,3,
1,1,7,5,4,3,2,6,
1,1,7,5,4,6,
2,1,7,5,6,2,3,4,
1,1,7,5,6,4,2,3,
1,1,7,5,6,4,3,2,
10,1,7,6,
2,1,7,6,2,
2,1,7,6,2,3,4,5,
1,1,7,6,3,2,5,4,
1,1,7,6,4,
1,1,7,6,4,2,3,5,
1,1,7,6,4,5,2,3,
1,1,7,6,4,5,3,2,
1,1,7,6,5,
30,2,1,
12,2,1,3,
4,2,1,3,4,5,6,7,
1,2,1,3,4,6,5,7,
10,2,1,3,5,
2,2,1,3,5,4,6,7,
1,2,1,3,5,6,4,7,
1,2,1,3,6,
1,2,1,3,6,5,7,4,
1,2,1,5,
1,2,1,6,3,5,7,4,
22,2,3,
4,2,3,1,
1,2,3,1,4,7,6,5,
1,2,3,1,7,6,5,4,
6,2,4,
1,2,4,1,3,5,6,7,
13,2,5,
1,2,5,4,3,
2,2,5,6,
1,2,5,7,
1,2,5,7,1,6,4,3,
13,2,6,
1,2,6,1,
1,2,6,1,3,4,5,7,
1,2,6,5,
1,2,6,5,4,7,
1,2,6,7,
1,2,6,7,1,3,5,4,
1,2,6,7,1,4,3,
15,2,7,
1,2,7,4,
6,3,1,
1,3,1,2,7,
1,3,1,5,4,2,6,
1,3,1,5,6,2,4,7,
1,3,1,6,2,4,5,7,
7,3,2,
7,3,2,1,
1,3,2,1,6,5,4,7,
2,3,4,
3,3,5,
1,3,5,6,
2,3,6,
4,3,7,
1,4,
35,4,1,
1,4,1,3,2,5,6,7,
1,4,1,5,2,6,3,7,
2,4,1,6,5,2,7,3,
2,4,1,7,
1,4,1,7,5,6,2,3,
1,4,1,7,6,5,2,3,
9,4,2,
2,4,2,5,
1,4,2,5,6,1,3,7,
1,4,2,6,7,1,3,5,
1,4,2,7,
2,4,3,
1,4,3,1,
1,4,3,5,
229,4,5,
3,4,5,1,
2,4,5,1,3,6,2,7,
1,4,5,1,6,
1,4,5,1,6,2,3,7,
1,4,5,1,6,7,2,3,
1,4,5,1,7,
1,4,5,2,
1,4,5,2,1,
1,4,5,2,3,
1,4,5,2,3,1,6,7,
1,4,5,2,6,7,1,3,
1,4,5,3,
232,4,5,6,
1,4,5,6,1,
4,4,5,6,1,2,3,7,
1,4,5,6,1,7,3,2,
1,4,5,6,2,3,7,1,
53,4,5,6,7,
1,4,5,6,7,1,
1,4,5,6,7,1,2,
24,4,5,6,7,1,2,3,
1,4,5,6,7,2,1,3,
4,4,5,6,7,3,2,1,
15,4,5,7,
1,4,5,7,2,3,6,1,
13,4,5,7,6,
3,4,5,7,6,1,2,3,
2,4,5,7,6,2,3,1,
6,4,5,7,6,3,2,1,
102,4,6,
3,4,6,1,
1,4,6,1,2,3,5,7,
22,4,6,5,
1,4,6,5,1,7,2,3,
1,4,6,5,2,
17,4,6,5,7,
5,4,6,5,7,1,2,3,
1,4,6,5,7,1,3,2,
1,4,6,5,7,2,1,3,
2,4,6,5,7,2,3,1,
2,4,6,5,7,3,2,1,
20,4,6,7,
1,4,6,7,1,2,5,3,
11,4,6,7,5,
2,4,6,7,5,1,2,3,
1,4,6,7,5,2,3,1,
3,4,6,7,5,3,2,1,
203,4,7,
4,4,7,1,
1,4,7,1,2,3,6,5,
1,4,7,1,5,6,3,2,
1,4,7,1,6,
15,4,7,5,
1,4,7,5,1,
26,4,7,5,6,
6,4,7,5,6,1,2,3,
2,4,7,5,6,1,3,2,
1,4,7,5,6,2,3,1,
1,4,7,5,6,3,2,1,
13,4,7,6,
1,4,7,6,1,2,3,
1,4,7,6,2,1,5,3,
1,4,7,6,2,3,5,1,
2,4,7,6,3,2,1,5,
1,4,7,6,3,5,2,1,
16,4,7,6,5,
5,4,7,6,5,1,2,3,
1,4,7,6,5,1,3,2,
6,4,7,6,5,3,2,1,
1,5,
65,5,1,
1,5,1,2,
3,5,1,2,3,
2,5,1,2,3,4,6,7,
1,5,1,2,3,6,
3,5,1,2,3,6,4,7,
1,5,1,2,3,7,4,6,
2,5,1,2,3,7,6,4,
1,5,1,2,7,4,3,
1,5,1,3,2,
1,5,1,3,2,4,7,6,
1,5,1,3,2,6,7,4,
2,5,1,3,4,6,7,2,
1,5,1,3,6,7,2,4,
5,5,1,4,
1,5,1,4,2,3,6,7,
2,5,1,4,2,6,3,7,
1,5,1,4,3,2,6,7,
1,5,1,4,6,2,3,7,
1,5,1,4,6,7,2,3,
8,5,1,6,
1,5,1,6,2,3,4,7,
1,5,1,6,2,4,7,3,
1,5,1,6,3,2,4,7,
1,5,1,6,4,2,3,7,
1,5,1,6,4,7,
1,5,1,6,7,3,2,4,
2,5,1,6,7,4,2,3,
6,5,1,7,
1,5,1,7,3,4,6,2,
1,5,1,7,6,
1,5,1,7,6,2,4,3,
1,5,1,7,6,4,2,3,
17,5,2,
1,5,2,1,
1,5,2,1,6,3,4,7,
1,5,2,1,6,7,3,4,
1,5,2,7,
2,5,3,
1,5,3,1,7,2,6,4,
1,5,3,6,1,2,4,7,
232,5,4,
8,5,4,1,
1,5,4,1,2,3,
1,5,4,1,2,3,6,7,
1,5,4,1,2,3,7,
3,5,4,1,6,
1,5,4,1,6,3,2,7,
3,5,4,1,6,7,2,3,
1,5,4,1,7,
1,5,4,1,7,2,3,6,
1,5,4,1,7,2,6,3,
1,5,4,1,7,6,2,3,
1,5,4,2,1,
1,5,4,2,1,3,6,7,
1,5,4,3,
1,5,4,3,2,
221,5,4,6,
2,5,4,6,1,2,3,7,
1,5,4,6,1,2,7,3,
1,5,4,6,1,7,
1,5,4,6,2,3,1,7,
1,5,4,6,3,2,7,1,
30,5,4,6,7,
14,5,4,6,7,1,2,3,
1,5,4,6,7,2,3,1,
9,5,4,6,7,3,2,1,
19,5,4,7,
1,5,4,7,1,3,2,
15,5,4,7,6,
1,5,4,7,6,1,2,3,
1,5,4,7,6,2,3,1,
1,5,4,7,6,3,2,1,
130,5,6,
14,5,6,1,
2,5,6,1,2,3,4,7,
1,5,6,1,2,4,7,3,
1,5,6,1,4,
2,5,6,1,4,2,3,7,
1,5,6,1,7,
2,5,6,1,7,4,2,3,
1,5,6,2,
1,5,6,2,1,4,3,7,
2,5,6,3,
29,5,6,4,
2,5,6,4,1,
1,5,6,4,1,2,3,7,
1,5,6,4,1,3,2,7,
1,5,6,4,2,7,1,3,
22,5,6,4,7,
7,5,6,4,7,1,2,3,
2,5,6,4,7,2,1,3,
3,5,6,4,7,3,2,1,
16,5,6,7,
1,5,6,7,1,3,2,4,
1,5,6,7,1,4,2,3,
1,5,6,7,1,4,3,2,
17,5,6,7,4,
4,5,6,7,4,1,2,3,
1,5,6,7,4,1,3,2,
1,5,6,7,4,2,1,3,
1,5,6,7,4,2,3,1,
2,5,6,7,4,3,2,1,
